ID	apKa1	bpKa1	atoms
3246002	8.53	4.46	29,26
3246007		4.50	10
3246017	10.33	-5.45	33,33
220689		6.90	17
4871	7.36	-4.81	30,16
221363	7.93	-5.84	15,15
221519		3.34	8
5771524		-6.82	15
3246041		9.06	20
227345		9.20	2
227840		10.25	19
3246082		-4.13	15
3246093	13.87	9.54	28,27
3246097	13.11	4.39	19,18
3246119	3.05	-6.97	21,8
234474	11.32	2.85	10,7
3246127	8.54	10.78	18,2
80709	-3.63	2.65	15,11
235593	4.51	3.18	24,11
9595216	14.41	-0.93	12,17
5355750	19.01	-3.10	2,4
62616	6.94	-6.28	15,23
413487	8.58	10.26	26,19
3246205	10.18	-3.28	4,20
244996	16.48	1.22	20,23
245251	3.48		11
245396	14.51	-3.01	16,16
245617	10.76	-5.01	12,12
3246235	18.30	6.66	27,30
3246239		8.88	2
66662	8.54	-5.02	21,15
3246252		9.90	21
5351857	-2.17	5.26	14,17
6815	10.51	-5.02	12,12
250569			
3246279	13.18	3.27	8,9
3246284	12.58	-3.33	27,26
3246301	12.24	-4.00	14,14
3246302	2.00	9.20	6,7
948836	8.53	4.46	27,24
828341	8.53	6.51	19,26
5771589	15.19	2.59	15,23
5351908	-3.24	0.57	14,15
3246344	14.89	4.78	32,29
261838		2.11	18
418268		10.24	2
418275		10.26	2
418280		10.28	2
268954		1.73	5
270385	10.92	2.45	11,14
3246396		6.66	11
3246405	15.82	-2.55	9,22
54677782	3.68	2.20	21,12
274241	7.41	-7.21	11,19
3246428		-6.70	3
275178			
275479			
3246441		-9.65	9
276814	2.55	0.47	23,15
279605	2.34	4.47	11,9
3246467	17.15	7.01	7,33
283212	15.76	4.10	7,15
3246478	8.50	-4.73	20,35
3246488	16.24	6.87	2,12
3246498			
5771645	1.63	-5.98	3,21
78038		9.22	20
9595229	6.60	-2.52	71,40
3246549	13.33	6.75	23,12
3246553		7.06	5
3246555		8.30	7
308396		5.79	13
313612	15.10	-3.76	7,18
320831	14.49	6.71	20,4
430236		10.52	2
325823	13.27	1.20	10,9
3246607	13.69	7.09	28,27
6713880	13.87	9.53	33,32
9573720	-3.00	6.36	49,18
329524	14.41	-3.06	21,21
331161	13.99	4.99	8,25
3246637	10.02	6.52	15,32
3246641	6.98	4.54	19,29
3246652	10.36	2.07	19,17
3246663		7.86	8
339572	11.60	2.26	16,9
339583	5.87	0.20	10,13
3246670	9.42	3.30	17,23
3246682	4.35	-0.87	28,20
5771690		4.56	8
706482	12.55	-4.52	17,11
1016013	15.59	7.38	21,8
1204214	7.12	-1.12	16,4
2169050		5.43	14
800911		6.42	22
705460	9.62	1.30	7,8
1118172	17.06	-4.24	20,22
768002		-4.60	12
2891038	13.34	-3.82	4,22
5310683	9.62	5.18	18,24
869388	13.14	-3.58	13,12
2926761	11.91	4.98	11,15
2827714	11.25	-4.12	10,18
1092325	17.02	-3.84	21,27
768370		9.09	9
2933833	13.48	6.46	4,21
535113		8.03	9
1529409		6.03	10
1230951	13.34	-1.41	12,20
1203196		5.90	10
1312386	10.93	-4.83	13,21
1124476	9.33	-0.23	9,6
2868359	16.59	3.98	21,20
789335		-1.64	6
789843	3.56	-7.00	18,5
2930202	11.29	-1.52	22,15
742529		6.33	10
715146	3.16	-4.11	8,3
800875		-0.06	13
779678	11.33	-1.37	6,6
2058861		9.42	12
2936238	8.81	5.63	7,9
555152	0.79	-4.60	19,7
2802820	14.79	1.30	10,21
1108159	12.51	-3.66	13,12
2919510		-0.52	7
2908945	8.67	7.28	9,18
6093264	12.98	2.38	19,2
667684	18.29	8.22	2,13
123692		10.57	16
6603765	12.38	0.64	33,16
26987		9.55	24
6603795	12.45	4.85	22,2
2497		-0.34	36
6603819	5.15	7.64	26,11
3053	0.09	9.59	19,12
3108	14.97	3.54	17,27
6603840	1.86	-1.13	26,17
6603858	19.04	-4.54	17,21
107780	14.44	7.43	16,26
6603863		7.33	5
6603871	12.70	-3.80	27,27
6603873	12.39	1.10	31,15
31411	14.59	6.44	13,2
6603968	14.02	-3.23	31,31
6603971	13.65	6.05	30,16
5073		8.76	15
5035	8.89	7.95	34,28
6603984		8.86	1
6604000	9.92	7.43	17,22
5537		5.37	9
5369		3.89	42
6604095	9.71	8.39	18,46
6604125	10.36	9.41	23,4
6604149	2.84	-1.79	19,8
6604176		6.38	16
6604179	10.33	-3.16	26,25
6604183	10.12	-4.93	11,11
6603721	18.30	-1.36	26,26
92099	7.59	-2.79	13,12
5995	19.09	-4.81	20,24
6604204	17.59	-1.66	16,16
4075	2.02	5.87	10,7
854006	13.88	9.15	26,6
4621	15.59	5.78	19,16
667440		9.48	2
6604234	19.29	-4.77	1,22
6604235		-6.73	3
9458	3.39	-7.14	13,3
6604246	17.59	-1.66	25,25
11289		-4.35	26
6604280	4.35	-1.63	27,29
54686780	2.82	6.31	26,36
6604282	17.91	-1.53	17,17
6604284	19.96	-6.88	24,3
688437		8.00	2
4822		7.96	2
6604346		-6.72	3
3074		9.54	19
6604370		8.90	11
6604417	8.79	-3.60	17,22
6604423	4.09	-0.95	16,7
6604450	14.53	0.33	31,16
3902		2.17	20
6604515	9.72	8.40	19,40
6604535	9.71	8.39	20,48
6604575	12.67	7.24	24,11
175533			
6604592		7.98	2
5344	5.80	2.17	7,17
3957		4.33	21
6604695	9.71	8.39	20,48
5351252	9.68	6.71	47,30
107984	2.53	11.90	11,3
167760	4.22	-7.06	24,17
157837	4.19	-7.05	11,4
9604986	-3.34	-1.15	20,3
6604743	13.41	10.18	28,21
676392	14.81	8.91	23,2
2803		9.34	8
65388	10.02	-2.95	12,3
190901		8.71	6
3448	5.12	8.85	9,3
6604761	1.78	9.50	17,18
6603702	1.40	9.11	15,16
54477	13.06	8.40	10,3
5282254		8.60	12
6604778	10.29	9.51	35,30
133076	11.35	7.20	21,16
5145950	11.35	7.20	31,26
6244	13.70		3
3519	12.94	6.65	11,13
124007	12.55	9.53	5,14
4577404	2.66	-3.71	20,15
6604804		10.47	2
6604808	4.68	1.98	38,17
447407	2.17	9.36	16,17
6604820	1.58	9.83	10,11
6604823	12.14	5.76	13,16
4673492	4.22	5.64	30,8
6604835	12.85	-0.37	26,32
5311042	10.01	7.24	18,12
128019	1.61	9.46	16,24
6604844	12.91	8.06	15,10
6604848	13.77	9.22	22,10
6604849	0.93	8.86	11,12
3567002	11.34	7.48	4,13
3111392	5.87	-5.27	5,18
6604861	8.64	-3.86	11,12
6438792	1.69	3.82	14,16
6604862	10.11	7.88	33,5
146570		9.78	2
6604867	1.13		19
6603856		8.33	13
5139184	7.21	-1.35	15,17
176157	11.75	6.16	16,14
6604888	11.57	8.22	31,38
6604357	11.43	-2.98	17,19
9705		9.67	8
6603851	8.12	10.40	20,10
6518171	3.75	6.46	17,38
6604900	1.48	9.52	13,14
5368		5.72	7
6603703	9.54	8.85	26,24
6604909	1.11	9.73	30,2
5639		8.11	15
6604914	14.59	7.79	11,15
3185	8.86	7.92	24,10
322968	14.23	5.69	11,3
6604920	4.27		31
6604925	19.71	8.48	4,18
6420161	1.57	8.48	21,22
47528	13.81	3.62	9,5
6604939		10.63	4
6604947	12.47	-3.45	48,43
6604950		-2.08	29
6604956	11.04	7.80	11,26
3203401	13.69	-0.94	30,32
3210756	11.25	4.73	29,13
1172545	12.59	1.07	11,4
1442464	13.60	2.58	16,14
3216730	12.34	-2.91	10,16
1438067	14.03	-2.41	10,12
9549406		7.10	19
3223609	14.73	-0.73	4,6
3220423	10.39	-1.53	7,10
3224939	12.11	-4.85	13,21
3227089	18.74	1.88	10,21
3222852	15.38	-0.19	16,15
3218481	15.17	-0.45	10,9
808574		6.31	6
2950283	13.20	6.45	16,19
3190067	14.97	3.54	6,20
3212940	18.74	-1.76	11,8
5771251	13.23	-0.70	17,9
1155314	17.99	2.51	16,16
3212980	18.74	-1.76	12,9
1444042	13.50	7.06	21,8
3220800	12.01	6.42	10,14
900690	13.63	-7.55	7,9
9549427	9.29	4.81	17,23
2928120	10.88	4.17	12,21
2940074	15.80	-1.87	11,10
3229592	12.80	8.92	5,18
2928875	15.92	-1.87	12,11
3187679	13.77	5.27	9,24
3206934	10.37	-2.89	11,31
5730856	5.78	1.66	7,4
3206948	10.37	-3.77	11,18
3194417	13.69	9.84	19,3
3207101	9.60	-3.51	23,11
3214073		2.27	11
3193029		4.67	23
3155735		-1.80	25
3155736		4.78	20
1091555	13.34	1.89	5,18
954451	4.55		20
1084427	12.29	-2.90	6,12
2959660	8.70	-0.55	11,9
754780	5.71	-1.55	11,8
1080143	3.75	2.31	30,17
1077698	14.73	4.82	19,25
667700		-4.61	9
3155639	10.42	-4.44	5,15
566372	9.01	2.97	18,3
1383718		-0.86	9
3225852		-0.26	19
3222353	13.53	5.00	8,15
3217176	14.20	9.12	9,21
3216657	14.67	1.02	11,33
995895		1.04	10
1081043	10.67	-0.79	20,25
3168398		3.85	24
3210027	15.15	5.89	31,23
5711297	10.51	4.73	8,19
1071707	11.11	1.52	7,14
3221946	14.06	-1.07	18,31
3222352	14.12	5.00	8,15
1451140		2.20	3
750910	13.20	6.85	10,2
1437901	12.01	6.08	9,13
1469608	13.64	7.49	8,12
5892636	9.24	4.81	16,22
3216651	14.01	1.02	8,33
3219747	14.97	-2.12	19,18
3229174		6.57	11
3224647	15.10	3.96	27,16
1089009		3.99	10
2946384	7.94	-2.61	13,10
3193602		9.10	25
1440203	12.69	-2.20	7,16
3193591		9.15	22
2901182		8.47	5
2964777	13.94	5.60	24,17
3228928	11.54	2.74	9,6
9549459	15.59	8.74	15,11
824800	16.07	-0.30	11,13
341876	13.40	-2.99	7,9
1434077	13.64	1.34	16,10
1120379	12.24	-2.03	15,23
1132517	14.83	3.02	10,17
9549469		8.14	11
3151179	15.74	7.52	5,11
3212517	18.68	2.35	15,5
3095236		-0.23	12
3212509	18.71	2.35	15,5
1729567	12.88	0.13	8,10
865740		2.22	5
749781	14.18	0.45	18,14
3093402	4.67	-8.12	11,5
3180819	14.18	5.61	12,27
3149167		9.63	8
3152148		9.53	8
3212504	18.71	2.34	16,5
2915733	16.10	-0.95	6,5
1102244	13.02	0.34	16,9
829545	14.58	7.73	9,12
1077243	12.92	2.92	8,19
3188647	13.03	-2.11	22,14
1147953	16.56	3.61	12,27
1894651	18.37	-4.81	3,17
3116044	9.30	-5.29	17,17
863032		0.45	7
1147951		-2.21	23
1165076	10.74	0.90	14,13
864892		1.65	9
3089939	11.71	-1.72	19,21
5762100	10.84	1.13	22,7
824053	15.07	7.13	16,3
3209417		6.85	14
3230874	13.35	4.68	8,23
1444048	11.48	-1.27	13,3
1439003		5.58	12
878243		3.42	7
3157861	8.08	1.39	29,18
3229317		5.01	17
1118272		-0.71	5
3229130		-1.48	19
2932002	10.32	-1.46	9,5
3230989	11.69	-1.08	5,11
3220716	14.69	6.71	22,14
1452858	11.97	3.67	6,20
690372	14.46	-1.59	9,8
2906053	15.75	-4.61	25,24
2949736	11.41	5.24	9,21
972908		-1.05	15
1452223	14.96	-1.75	12,6
1079186	12.66	-4.89	16,15
3156113	-1.94	10.13	10,24
3219665	13.24	-3.20	19,11
3230213	13.28	-1.36	8,28
1454560	12.64	2.92	13,14
1088529	13.60	-6.34	8,10
585328		1.44	13
1096252	14.25	1.95	20,7
3100210	14.04	-0.67	26,17
1451400	18.72	-1.66	8,12
1071968	14.34	4.73	18,15
1095461		-3.98	16
848452	15.29	-3.90	17,16
1444530	13.25	-1.39	15,5
2880236	11.44	-4.17	22,15
9549619		6.69	18
700567		-1.13	13
3225147		2.53	25
1088676	13.29	4.40	11,21
974132		-1.85	15
3111843	12.65	-1.65	6,5
2948751		-2.01	10
9549621		9.38	8
3223608	14.41	-0.73	4,6
2142113		-1.66	12
2772301	14.71	0.81	19,15
3227029	12.67	-0.97	35,22
9549623		6.86	7
9549624		6.41	22
9549626	13.79	4.68	22,20
863663		-1.35	14
3212502	18.74	2.34	16,5
2901601	14.14	7.13	7,12
9549629		7.38	17
5013791	7.25	1.32	11,19
3769494		3.40	12
948802		8.30	13
3700490		8.00	4
3821070		2.40	24
6610399		-4.07	4
2980792	11.01	0.38	14,11
9638967		0.88	12
2239706		-2.20	6
2986428	17.53	2.17	5,13
929470	11.13	-3.57	17,23
2965202	10.26	-4.19	11,27
1251632	10.18	1.76	11,28
9550056		4.56	2
4315951		-3.04	29
3552667		3.01	21
3367465	13.38	5.43	10,17
2955196	10.68	-4.19	8,10
1208555		8.01	9
9550066	13.40	-1.29	18,13
2194383	10.43	-4.91	4,14
2948674	9.52	2.35	15,7
2914186	14.82	-3.92	5,7
756636	13.16	-3.77	10,12
3724031		3.01	16
1080831		3.13	20
2904816		-2.11	3
2968933	9.36	-4.29	7,19
1258102	15.83	5.29	29,18
2815785	19.26	0.05	14,13
3994437	16.05	5.03	7,17
9550202	11.83	-4.41	5,4
1288712	12.71	2.11	21,12
1287395		7.70	17
2949518		-0.97	13
1252563	8.92	3.42	5,17
2909877	13.73	3.36	12,28
9550253	1.88		13
1308427	14.40	4.82	18,24
2937044	13.31	-4.81	11,19
899749	13.61	5.60	13,3
4594935	14.93	5.29	11,18
9550319	16.55	4.34	9,19
3656225	13.93	-1.92	8,24
9550488		2.31	2
4351781	14.42	-4.37	4,3
2913589	3.61	-1.28	24,12
1259038	11.15	3.43	20,7
2948005	13.67	-3.96	18,24
1210778	9.59	-4.03	10,17
2192244	14.38	-3.32	8,10
9550549	17.97	-1.44	9,7
976500	12.85	3.00	17,8
4668488	19.27	-3.70	13,15
5222827		-0.57	13
6096357	1.56	-8.68	11,11
9550563	12.31	-3.50	10,18
3579761	13.76	-1.12	20,13
3616474	11.84	2.15	7,6
4345315	5.28	-1.77	13,22
9550589	9.17	4.81	18,24
2964970	14.03	1.56	12,5
1242853	13.01	6.17	7,22
2969318	15.83	7.70	13,17
2838863	4.13	-3.45	18,9
2839131	4.00	-3.39	22,13
2882867	15.10	10.44	9,6
1185934	7.76	-0.07	16,19
2887981	12.43	-0.21	21,21
1303250	7.74	-4.85	13,8
2950036	14.08	8.01	32,8
1307587	12.71	2.11	7,18
2962110	10.46	-7.46	6,14
2839323	3.92	-3.46	19,10
1520411	16.20	-1.09	23,15
1046783	5.23	-6.05	17,12
2962308	7.06	-3.03	9,23
4289706		-1.03	21
9550656	15.29	-1.68	5,7
576973		-1.12	9
6617580	16.42	-2.59	5,3
9550715	16.55	7.02	9,25
4130402	14.98	-1.29	12,14
3424504	13.30	-4.74	11,2
4226781	13.45	-5.28	16,18
9550808	12.21	-2.01	14,13
3118713	14.59	6.01	11,14
3757657	10.82	-4.88	12,3
9550814	14.03	8.07	10,22
2855584		6.47	15
1303062		6.42	25
5737580		0.22	12
1152781	9.84	8.78	18,12
1316357	9.73	2.47	30,21
2938440		-1.36	10
6617879	7.60	-7.23	11,13
686649	9.41	7.20	8,15
576758		-1.31	9
3927349		4.58	2
608412	15.30	1.07	9,16
3841208	11.34	3.50	12,24
3436585	12.96	-3.74	12,14
9551028	14.10	4.48	11,9
3578009	12.65	6.51	19,13
4024522	10.25	-0.22	17,20
9551030		8.42	2
297813	12.42	-4.22	19,17
3822964	19.09	3.43	26,15
4069677	14.69	0.98	5,11
3122734		-2.40	5
9551106	13.89	0.01	29,16
9551125	8.66	-5.57	24,24
3360049	18.72	0.98	15,13
5243594	14.76	1.42	5,11
5140222	15.00	-2.18	7,6
4076815	13.82	-1.42	18,15
5013640	12.55	-1.92	23,31
9551200	15.06	2.50	23,20
3962160	10.51	3.10	12,9
4051992	15.08	4.82	17,23
5058219	14.95	5.43	6,2
4284309	5.28	-0.99	17,10
4189772	13.65	3.46	8,31
5302706	9.06	-1.10	12,16
5044038	10.14	-3.09	15,13
5125843	14.13	-0.97	17,8
2214828	10.41	-0.97	11,20
832075	15.87	6.08	8,11
2940330		-2.92	13
2977708	4.72	-4.16	23,18
2906652	6.46	-6.04	11,14
2906692	16.27	-1.18	6,5
2059922			
935439		5.81	20
2969397	6.84	-0.69	12,14
5194034	4.80		15
2954001	9.26	-0.19	18,21
2904534		-7.09	5
2204887	14.13	1.41	24,5
2910672	17.03	2.84	12,18
2975858	9.15	-1.57	13,9
2942444	10.31	0.60	12,5
1186193	12.37	1.60	15,21
5936418		3.53	9
9551610	18.66	-4.54	10,26
16412554	8.22	-1.03	6,9
9636660	12.69	-1.95	13,12
751734	12.81	3.91	6,4
751656	12.81	3.60	5,3
16409969	9.96	1.86	11,12
939399	10.45	0.06	7,3
1399456	10.44	6.42	9,27
5553759	7.81	-3.79	13,8
4896559	16.19	-1.07	10,12
6529782	18.37	8.17	1,12
915847	13.49	8.07	15,11
3564285	9.40	7.75	12,2
3718250	11.21	-2.39	14,28
348276		-5.59	5
3647260	9.45	-5.83	10,18
3769267	9.23	-2.46	26,26
1540666	14.52	-4.24	17,19
2878814	15.38	3.89	9,6
1383914		6.42	25
917207		2.87	4
3275785	15.34	-1.32	7,9
1845011	7.58	-0.71	19,30
757690	15.22	-0.48	11,10
919836		-0.03	10
1988485	13.68	0.56	11,18
3719993		6.48	11
6110858	9.72	5.40	18,21
4366681		2.93	12
4563710	16.08	1.56	28,13
9659214		7.81	15
3524797		0.47	10
5106182	12.83	7.00	9,17
1887373	14.96	6.22	16,19
1601139	-1.97	4.71	16,3
3370368	11.91	2.06	11,17
1042283	10.08	-6.15	8,10
1832998	14.62	1.80	18,13
1842377		2.08	10
9551662	12.90	8.42	6,28
17572355	8.26	-1.03	7,10
1979983		-1.49	26
3761735	13.95	6.27	6,3
1925774	12.66	1.75	22,16
3586407		-2.58	17
1541054	13.29	1.82	10,20
3682263	11.26	-0.69	15,7
4325987	9.23	3.98	31,13
9551673	9.19	-1.46	29,14
3757772	15.66	3.60	38,13
1609824	6.07	-0.97	21,13
3598826	12.30	2.19	7,18
986236		7.21	27
3844891	12.97	-7.09	21,7
3811373	8.91	7.91	16,4
1870723	7.68	-4.06	8,7
9636068	11.83	0.65	16,15
1414750	10.44	-0.05	9,5
3381736	8.86	4.36	26,25
4859833	3.92	-1.62	28,21
238899	13.53	-2.44	7,9
3696592		-3.23	17
746862		-2.51	8
915519		-3.08	9
1772736	9.96	1.61	11,21
9551717	12.73	7.64	22,23
946992		0.12	10
1417861	5.79	-2.67	5,10
6385568	13.00	-2.26	29,21
1911604	14.50	9.32	14,20
741872	10.37	8.44	7,14
3711299	8.25	-4.74	28,17
1868305	9.22	-1.74	2,4
3849479	8.20	-2.34	30,12
3316950	7.61	-3.73	33,6
1927171	10.40	1.62	11,17
4872830	7.29	-0.93	13,5
5839659	9.84	-4.27	16,18
2772580	-4.75	3.06	20,15
3373675	12.07	4.63	24,22
9551754	12.36	7.79	19,8
4594152		-1.44	11
3395923	5.99	-1.75	33,26
9551771		8.20	2
3773878	7.48	-0.94	13,5
3776315	13.19	-0.84	19,18
3714304	8.22	-2.11	22,11
9551778	9.95	-2.75	19,8
629081		-1.75	16
201067	12.59	-3.77	18,18
6393068	4.14	-2.73	7,19
9551784	14.13	-8.04	11,14
5898383	9.80	8.30	22,3
4871947	6.06	-1.61	4,20
1266549	8.44	4.30	5,12
1206127	5.24	-6.53	27,7
9551794	3.63	-2.96	9,12
1286959	5.53	8.28	14,16
3948592	9.26	-1.40	7,6
1995044	13.66	1.01	22,4
9657432	17.51	3.91	33,10
2000951		3.59	9
1859050	16.72	-0.38	15,10
7528800	13.87	-2.22	11,13
3160574	11.33	-4.13	6,12
4370638	14.85	-0.84	25,20
5784775	12.93	2.42	9,12
5180229	9.25	-0.92	24,26
9551822	7.29	4.58	28,19
5970465	9.19	4.81	18,24
71478		10.54	2
6052865		1.35	15
3794949	16.89	7.75	20,14
1924898	13.24	-0.39	9,18
1938300	11.58	3.75	7,27
9551842	9.66	6.79	15,22
1421903	7.69	1.49	12,16
1890004		-2.91	9
4271199	9.10	-1.99	4,3
6094852	12.63	2.85	5,10
6094402		8.44	9
1970834	18.35	7.07	12,10
1509017	12.73	7.62	18,12
3540854	9.47	6.00	28,13
4594436	9.45	-5.83	10,18
5096408	13.13	-2.99	14,13
3732364	16.90	8.67	17,20
3833967		0.67	12
6053437	7.76	9.70	19,22
1998413		-3.09	29
3751350	14.78	-0.42	10,22
2043296	14.90	-0.84	24,19
3884308		-1.20	8
5926845	9.58	-1.71	17,15
1911050		7.14	7
919617	17.62	-4.60	14,22
1921194	13.55	-1.46	5,13
748441	12.57		12
9551865		9.38	13
2480966		6.76	2
3579134	11.26	-7.82	8,7
2084622	10.35	-1.50	9,5
2085531	13.04	-2.46	23,17
4875068	16.48	2.44	11,20
5115765	13.06	6.09	18,3
2461965		6.00	12
2701522	10.35	-1.50	9,5
4880372	14.33	-2.05	21,25
4881526	18.71	4.05	16,35
9551913	19.67	7.54	15,13
2474861	8.62	2.02	28,23
2099570	11.06	-4.38	29,17
2338757	10.76	7.11	16,8
2586397	11.63	1.02	12,5
2346399	7.20	-4.49	10,22
2672859	10.99	-4.77	13,15
2592872	12.88	1.69	11,3
4221626	18.53	3.85	8,18
2161677	13.72	2.98	15,6
2114635	12.74	4.72	13,26
2454955	10.30	4.35	24,7
4280898	3.75	6.00	5,16
2672941	10.80	-4.28	13,15
2078041	15.35	1.94	3,10
2108273		3.93	30
2453312	14.70	6.57	17,22
5156732	8.33	-1.39	22,10
3278071	13.06	5.55	14,20
5129699	10.25	-0.05	8,4
4879857	10.18	-0.09	17,20
2339452	9.33	2.62	13,15
2586138	11.65	0.57	5,12
3889864	10.49	-4.60	8,18
2312613		4.58	21
3387518	13.91	3.75	16,10
2569635		3.99	23
9551938		9.43	7
9551942	11.39	4.97	16,23
978587	13.77	1.30	8,15
2161217	13.56	3.23	10,4
3476777	10.00	9.20	22,2
2425593	9.33	2.62	19,21
4174023	14.00	5.71	8,16
4663171	8.40	6.15	20,3
2118296	13.56	-4.72	7,6
2060554	14.08	1.94	9,16
2122131	7.71	-0.68	12,30
3522084	10.75	-4.59	18,2
5201533	14.14	1.02	12,5
2339896	13.57	5.45	15,3
4062061	16.07	8.60	10,18
691568		-0.27	7
3980264	19.68	4.84	15,20
2147587	14.57	-1.28	8,10
2099657	9.34	2.63	19,21
4815174	15.66	1.94	5,9
4164884	11.50	-1.67	14,16
2464662	11.49	3.41	13,3
4328459	18.72	4.06	12,9
2099550	9.29	2.62	29,31
6278152	4.50	2.22	21,23
2311309	8.79	4.89	20,22
3957928	14.03	1.33	24,10
5103142	17.63	-3.31	15,17
4101282	14.91	2.41	9,23
2321526	10.04	5.32	13,20
2319561	12.67	-4.07	11,25
3962922	12.06	2.28	22,16
9551979	13.51	3.92	9,5
2320541	9.77	1.05	15,27
4256886	12.20	-4.14	16,30
2366879	8.42	-0.53	8,5
3900148	13.57	6.66	9,18
9551990	11.47	-1.27	29,16
3561847	10.20	7.68	21,17
2429377		7.05	2
2448238	13.05	1.41	22,6
2416796	12.16	0.66	14,6
4210319	9.15	-7.87	5,19
2094245	9.26	-0.19	11,7
2349583	7.31	0.11	11,27
2437246	7.63	-4.83	13,3
2092314	10.13	-1.53	10,6
3440155	13.41	-5.11	13,12
4300292	11.87	2.41	22,14
5567858	19.22	-0.03	15,7
2410954		-0.01	18
9552004	16.54	7.97	20,21
2322379	14.12	-0.70	18,10
2118406	11.12	0.48	17,5
3477046	17.74	-1.61	9,9
3247311	13.71	5.02	8,26
3247282	14.16	-0.79	17,29
3247318	14.11	-0.69	17,29
3247298	14.64	5.02	28,30
3247328	13.97	5.02	27,29
3247276	4.36		30
3247307	14.99	5.02	18,20
3247379	10.16	-2.68	17,32
3247356	10.21	-2.68	17,28
3247350	13.86	-0.82	28,19
3247358	13.86	-0.82	28,19
3247359	12.50	-1.79	9,5
5461305	19.33	4.22	28,30
5461359	19.33	4.22	24,26
5461762	13.66	3.38	30,11
5771833	14.82	-0.82	19,21
5461327	14.65	2.51	33,19
5771841	9.61	-6.79	20,17
5771835	13.95	-0.33	20,22
5771796	14.75	-1.19	20,22
5771844	10.07	-6.88	20,17
5771822	15.15	-0.82	23,25
5771845		4.09	20
5771781	13.53	-0.60	20,22
5771823	12.72	-2.57	23,25
5771855	10.32		22
5771824	9.80	0.48	19,29
3247131		-0.85	38
3247074		4.96	32
3247096		5.40	38
3247226		-0.85	35
3247185		-0.84	31
3247215		2.81	5
3247137		-0.93	43
3247205		4.96	17
3247216		2.81	5
3247197	15.55	-0.85	31,33
3247235		2.81	5
3247140		-0.93	45
3247076		4.96	37
3247206		4.96	17
3247198	15.55	-0.85	36,38
3247141		5.40	33
3247234	13.92	-0.85	31,33
3247212	15.46	-0.89	13,5
3247199	19.71	-0.93	36,38
3247142		1.57	31
3247089		-0.93	34
3247213	15.46	-0.89	13,5
3247200	19.71	-0.93	41,43
3247188		-0.93	34
3247144	10.21	-0.89	21,5
3247219		-0.95	35
3247098	10.24	-0.93	40,42
3247222		-0.89	5
3247145		-0.95	43
3247094		-0.93	46
3247224	13.92	-0.85	36,38
3247102		6.34	33
3247203		-0.93	39
3247101	9.56	-0.84	42,44
3247195	15.46	-0.85	28,30
3247232		-0.85	40
3247160	10.50	3.81	8,4
3247078		-0.92	43
3247086		-0.96	46
3247123	16.70	-0.84	30,39
3247132	11.50	-1.27	11,22
3247146		-0.96	5
3247156	11.50	-1.27	6,17
3247163		-0.95	37
3247171		-0.96	5
3247079		-0.93	44
3247087		-0.96	5
3247116	10.24	-0.96	20,5
3247124	17.39	-0.84	11,48
3247147		-0.96	5
3247157	15.75	-1.17	13,28
3247088		-0.96	5
3247117	19.21	3.73	29,35
3247125	17.11	-0.84	30,38
3247148	9.56	-0.89	22,5
3247158	11.50	-1.28	11,33
3247165		-0.89	5
11972257		-0.93	37
3247090		-0.93	42
3247110		-0.96	5
3247118		-0.93	39
3247126	19.90	3.73	14,14
3247159	13.92	-0.89	16,5
3247166		5.40	18
3247174		-0.96	5
3247136		-0.93	44
3247151		-0.96	5
3247167	15.77	-1.18	9,34
3247083		-0.96	5
3247093		-0.93	39
3247138		1.57	36
3247161		-0.96	5
3247176		1.57	16
3247113		-0.96	5
3247129		-0.96	5
3247139		-0.93	39
3247154	15.77	-1.18	9,33
3247162	15.55	-0.89	16,5
3247085		-0.96	5
3247130		-0.96	45
3247155	15.75	-1.17	18,33
3247170		-0.95	42
3247182		5.40	18
3247183		6.35	13
3247252		-0.84	31
3247262		-0.89	5
3247263		-0.89	5
5459446	15.14	-2.61	40,42
5459458		-1.30	22
5459460	15.47	-1.32	11,19
5459450		-4.04	20
5459510	17.50	-5.96	4,9
5459462		-1.32	25
5459451		-4.03	26
11948723	15.14	-2.61	36,38
5459516	17.50	-5.96	4,9
852078		1.44	15
3590295	6.26	-0.32	23,26
1724252	9.98	4.75	11,22
1729040	3.97	-6.40	26,10
9601309	9.57		9
1825798	5.91	1.24	8,14
2526911	11.76	-0.55	5,4
827122	3.24	4.67	10,18
3075844	9.20	10.15	17,18
822442	9.49	4.81	8,5
1815035	14.60	-4.43	23,22
1202882	4.10	-1.49	26,10
3466578	4.13	-4.10	30,31
3484193	4.13	-4.10	22,23
3416015	3.99	-4.11	22,23
1763075	12.90	2.66	17,6
4318591	11.88	-0.88	18,18
4265554	9.98	-2.03	12,19
833135	10.01	-2.93	10,6
3890901	13.47	-1.16	8,19
4171200	12.23	1.12	7,25
2812440		2.75	15
6874408	11.75	7.32	9,15
1022013	15.05	1.34	13,6
682785	12.66	-4.45	18,7
5098462	13.13	-2.38	10,21
1217392	13.88	3.55	11,35
4609480	11.88	-0.88	18,18
9522373	10.66	0.12	25,27
3144202	8.76	-6.62	7,7
1792359	6.05	-1.01	15,23
989653	12.64	-3.48	18,9
11948854	18.65	7.85	25,6
4456916		0.06	13
3633841	12.68	-0.66	7,9
1747861	14.44	1.36	19,11
1818175		-0.88	20
7230574	16.56	3.99	17,9
4047369	4.81	-1.52	12,7
