ID,SEL_100,VAL,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90,MW,XLOGP,CLOGP,TPSA,HBD,HBA,LOGP_COLOR,MW_COLOR,LOGD_COLOR
31241,0.17,0.51,3.9,10.33,-1.66,neutral,neutral,neutral,296.403,2.722,3.9,40.46,2,2,yellow,green,yellow
4672,0.81,0.94,2.03,6.26,8.47,zwiterionic,zwiterionic,zwiterionic,347.237,3.475,1.3,61.8,2,3,green,green,yellow
4671,0.42,0.75,-0.7,10.24,8.39,basic,basic,basic,341.426,1.033,0.22,101.73,2,4,green,green,green
623604,0.15,0.34,5.94,13.16,2.77,neutral,neutral,neutral,587.694,6.199,5.67,96.68,2,5,red,red,red
46106,0.45,0.45,3.68,,2.45,neutral,neutral,neutral,319.185,3.361,3.68,32.67,0,2,yellow,green,yellow
1316682,0.0,0.03,1.31,14.46,3.6,neutral,neutral,neutral,190.245,2.121,1.31,66.73,3,1,green,green,green
110480,0.53,0.95,-0.44,12.45,4.85,neutral,neutral,neutral,335.358,1.089,-0.43,125.55,4,7,green,green,green
675154,0.37,0.92,2.06,,9.54,basic,basic,basic,307.429,4.243,4.19,12.47,0,1,yellow,green,yellow
480746,0.9,0.9,1.0,14.56,9.57,basic,basic,basic,551.758,2.847,3.12,146.13,4,6,yellow,red,green
37316,0.49,0.88,4.69,13.39,-1.53,neutral,neutral,neutral,628.801,5.595,4.69,120.0,4,5,yellow,red,red
684429,0.15,0.56,3.43,,7.86,basic,basic,neutral,521.57,2.696,4.02,59.98,0,4,yellow,red,yellow
6784,0.61,0.87,-0.45,,8.62,basic,basic,basic,204.225,0.298,0.77,42.85,1,3,green,green,green
6787,0.62,1.0,2.21,11.79,-3.58,neutral,neutral,neutral,292.211,2.84,2.21,92.47,2,4,green,green,yellow
573926,0.68,0.79,3.48,,-3.93,neutral,neutral,neutral,298.375,1.652,3.48,46.15,0,5,yellow,green,yellow
232036,0.17,0.44,4.67,7.83,-4.85,acidic,neutral,neutral,338.397,4.576,4.81,66.76,2,4,yellow,green,red
1309239,0.34,0.97,1.85,11.46,4.23,neutral,neutral,neutral,420.916,2.972,1.85,112.66,3,5,green,yellow,green
435188,0.65,0.92,1.69,7.82,-5.13,acidic,neutral,neutral,318.348,1.86,1.81,95.5,3,4,green,green,green
1312969,0.02,0.06,2.51,14.88,3.54,neutral,neutral,neutral,424.446,3.27,2.51,88.23,2,5,green,yellow,yellow
1312965,0.13,0.6,3.03,12.89,4.07,neutral,neutral,neutral,343.811,2.825,3.03,86.72,3,4,yellow,green,yellow
78108,0.0,0.31,-0.29,12.97,2.18,neutral,neutral,neutral,178.148,-3.859,-0.11,92.79,1,3,green,green,green
701595,0.0,0.05,5.11,13.27,5.73,neutral,neutral,neutral,456.583,6.101,5.12,87.03,4,3,red,yellow,red
562359,0.05,0.7,-1.41,13.44,10.45,basic,basic,basic,247.336,-0.191,1.34,68.01,2,2,green,green,green
587394,0.08,0.71,-1.07,,-3.51,neutral,neutral,neutral,207.189,-1.357,-1.07,82.67,0,5,green,green,green
1291480,0.01,0.03,2.11,8.11,3.72,neutral,neutral,neutral,286.716,2.807,2.16,87.72,2,3,green,green,yellow
85922,0.69,0.81,-2.4,7.67,-2.98,acidic,neutral,neutral,262.192,-1.688,-2.22,124.78,4,6,green,green,green
494338,0.06,0.49,0.12,10.76,4.16,neutral,neutral,neutral,275.282,0.194,0.12,96.69,3,3,green,green,green
137532,0.0,0.12,3.69,9.5,-4.54,neutral,neutral,neutral,256.296,4.215,3.69,38.69,1,3,yellow,green,yellow
324590,0.41,0.82,2.12,10.66,9.91,basic,basic,basic,486.645,5.233,4.27,74.33,2,3,yellow,yellow,yellow
799524,0.02,0.19,2.96,16.35,3.0,neutral,neutral,neutral,332.808,3.412,2.96,73.92,1,4,green,green,yellow
220354,0.04,0.22,2.27,6.55,-4.72,acidic,acidic,neutral,284.263,2.854,3.22,79.9,2,5,yellow,green,yellow
1297511,0.09,0.35,4.95,11.4,5.51,neutral,neutral,neutral,439.328,5.239,4.96,80.04,3,2,yellow,yellow,red
1289697,0.1,0.36,5.5,11.48,4.0,neutral,neutral,neutral,415.511,5.663,5.5,92.93,3,3,red,yellow,red
42756,0.04,0.47,0.7,6.32,-3.86,acidic,acidic,acidic,286.236,2.436,1.81,111.13,4,6,green,green,green
1072614,0.08,0.32,1.5,13.06,3.93,neutral,neutral,neutral,292.338,3.287,1.5,70.9,2,3,green,green,green
1072613,0.05,0.29,2.52,13.06,3.92,neutral,neutral,neutral,332.402,4.38,2.52,70.9,2,3,green,green,yellow
1072619,0.01,0.05,2.7,13.08,7.26,basic,neutral,neutral,391.441,3.761,2.94,58.97,1,3,green,green,yellow
1325363,0.0,0.13,3.56,,3.32,neutral,neutral,neutral,287.309,3.689,3.56,39.19,0,3,yellow,green,yellow
1294140,0.0,0.04,2.71,14.79,1.72,neutral,neutral,neutral,410.377,3.643,2.95,93.75,1,6,green,yellow,yellow
1291643,0.02,0.48,6.12,9.01,-5.63,neutral,neutral,neutral,471.288,6.411,5.87,50.94,1,3,red,yellow,red
492120,0.93,0.97,4.66,13.86,-0.11,neutral,neutral,neutral,411.241,5.413,4.66,83.82,1,5,yellow,yellow,red
349217,0.0,0.11,1.65,12.05,4.14,neutral,neutral,neutral,252.271,1.374,1.65,91.8,2,3,green,green,green
210764,0.01,0.23,2.91,9.7,4.93,neutral,neutral,neutral,371.389,1.932,2.91,97.69,2,4,green,green,yellow
18873,0.7,0.81,1.86,3.76,-3.19,acidic,acidic,acidic,805.003,5.578,5.13,182.83,4,13,red,red,green
1328127,0.0,0.11,0.42,4.09,1.28,acidic,acidic,acidic,451.434,4.307,2.7,131.29,1,7,green,yellow,green
422317,0.05,0.6,3.64,10.22,9.31,basic,basic,basic,489.398,5.497,4.0,91.41,3,4,yellow,yellow,yellow
180991,0.04,0.83,4.05,10.87,4.23,neutral,neutral,neutral,423.526,4.271,4.05,64.63,1,3,yellow,yellow,red
568318,0.0,0.31,3.78,8.28,4.91,neutral,neutral,neutral,391.415,2.226,3.84,81.59,2,4,yellow,green,yellow
1312701,0.07,0.13,4.44,9.71,4.39,neutral,neutral,neutral,384.767,3.844,4.45,70.67,2,3,yellow,green,red
54658,0.47,0.8,-6.42,1.49,10.39,zwiterionic,zwiterionic,zwiterionic,223.164,-1.536,-3.46,106.86,3,5,green,green,green
1319163,0.0,0.15,1.95,15.52,4.02,neutral,neutral,neutral,307.346,2.787,1.95,58.22,1,3,green,green,green
540975,0.04,0.18,4.82,7.39,-4.32,acidic,acidic,neutral,383.673,5.837,5.12,49.33,2,2,red,green,red
1314457,0.0,0.4,-5.13,12.85,9.31,basic,basic,basic,775.913,1.95,-2.47,382.54,16,6,green,red,green
56184,0.35,0.8,2.64,9.98,8.16,basic,basic,neutral,318.412,3.478,3.38,39.26,2,1,yellow,green,yellow
170039,0.3,0.35,-1.72,14.6,9.79,basic,basic,basic,321.802,1.195,0.63,67.59,2,2,green,green,green
421449,0.0,0.58,-0.46,13.46,7.91,basic,basic,neutral,287.31,1.1,0.16,62.16,2,4,green,green,green
438093,0.0,0.69,1.63,6.53,3.49,acidic,acidic,neutral,282.317,2.711,2.29,59.06,1,3,green,green,green
192029,0.42,0.84,-2.41,4.68,1.98,acidic,acidic,acidic,499.52,1.959,-1.07,197.74,5,9,green,yellow,green
312994,0.86,0.97,3.77,14.31,-0.4,neutral,neutral,neutral,338.4,4.199,3.77,81.42,2,3,yellow,green,yellow
1324577,0.02,0.17,1.27,1.82,-4.59,acidic,acidic,acidic,251.258,1.531,1.39,75.63,2,4,green,green,green
440207,0.24,0.24,3.96,,-5.16,neutral,neutral,neutral,392.428,4.576,3.96,69.78,0,4,yellow,green,yellow
4496,0.96,1.0,5.94,9.34,-4.89,neutral,neutral,neutral,314.462,6.612,5.94,29.46,1,2,red,green,red
4491,0.0,0.35,-2.25,2.81,1.92,acidic,acidic,acidic,331.674,0.737,0.7,130.8,1,8,green,green,green
151737,0.0,0.74,3.86,,2.9,neutral,neutral,neutral,268.741,2.581,3.86,17.82,0,1,yellow,green,yellow
62817,0.41,0.78,0.42,,9.56,basic,basic,basic,292.135,1.657,1.37,62.2,2,3,green,green,green
17620,0.51,0.77,5.77,4.32,3.14,acidic,acidic,acidic,587.171,9.498,8.51,64.35,0,4,red,red,red
1306333,0.0,0.0,0.76,8.16,2.45,neutral,neutral,neutral,241.245,1.822,0.82,70.13,2,2,green,green,green
46656,0.0,0.63,3.98,4.89,-7.23,acidic,acidic,acidic,356.052,5.986,5.97,40.46,2,2,red,green,yellow
25047,0.01,0.38,4.27,1.88,,acidic,acidic,acidic,407.568,4.994,2.25,58.59,0,4,green,yellow,red
1322959,0.0,0.05,2.59,10.2,-1.76,neutral,neutral,neutral,337.116,3.275,2.59,50.16,1,2,green,green,yellow
1311926,0.0,0.59,3.39,16.32,9.95,basic,basic,basic,388.426,7.089,5.89,28.26,1,1,red,green,yellow
66780,0.54,0.83,-5.55,3.28,7.73,zwiterionic,zwiterionic,acidic,783.868,-0.731,-3.98,295.45,8,11,green,red,green
602419,0.04,0.15,4.82,15.8,4.29,neutral,neutral,neutral,405.25,5.025,4.82,65.21,1,3,yellow,yellow,red
39809,0.0,0.56,0.07,,10.96,basic,basic,basic,251.326,3.166,3.21,21.06,0,1,yellow,green,green
327091,0.15,0.15,2.91,14.48,7.43,basic,basic,neutral,438.562,3.14,3.23,57.28,1,3,yellow,yellow,yellow
2232,0.6,1.0,-0.02,17.44,9.58,basic,basic,basic,218.295,2.429,2.14,28.26,1,1,green,green,green
1287360,0.01,0.19,2.26,13.14,1.74,neutral,neutral,neutral,316.32,2.601,2.26,89.58,1,5,green,green,yellow
1406153,0.0,0.0,3.5,11.17,5.97,neutral,neutral,neutral,390.405,3.464,3.52,60.94,1,3,yellow,green,yellow
1130,0.35,0.63,-0.77,9.14,-0.99,neutral,neutral,neutral,319.281,-0.1,-0.77,146.34,3,4,green,green,green
553212,0.26,0.87,3.9,9.4,3.87,neutral,neutral,neutral,349.835,1.414,3.9,58.48,1,4,yellow,green,yellow
590207,0.07,0.59,1.08,12.93,9.69,basic,basic,basic,425.509,4.753,3.3,111.43,3,3,yellow,yellow,green
1301433,0.02,0.06,4.79,10.76,3.52,neutral,neutral,neutral,400.278,4.119,4.79,66.91,2,3,yellow,yellow,red
1359760,0.0,0.3,1.91,13.6,9.75,basic,basic,basic,694.827,5.542,5.98,125.06,2,6,red,red,green
1359761,0.0,0.25,4.71,12.99,7.88,basic,basic,neutral,666.774,5.039,5.51,125.06,2,6,red,red,red
1359762,0.0,0.25,4.84,14.14,7.77,basic,basic,neutral,666.774,5.294,5.51,125.06,2,6,red,red,red
323352,0.0,0.7,2.5,8.05,-2.98,neutral,neutral,neutral,570.378,4.229,2.59,146.04,5,7,green,red,yellow
1298514,0.12,0.37,4.08,9.6,0.9,neutral,neutral,neutral,360.412,3.76,4.08,88.49,2,4,yellow,green,red
1298419,0.28,0.66,4.64,9.56,0.87,neutral,neutral,neutral,419.438,4.236,4.64,112.28,2,5,yellow,yellow,red
6291,0.49,0.77,2.72,,9.79,basic,basic,basic,349.466,5.455,5.08,25.61,0,2,red,green,yellow
1293875,0.09,0.39,2.36,14.37,8.1,basic,basic,neutral,591.706,3.775,3.19,127.2,2,5,yellow,red,yellow
80521,0.0,0.16,-1.31,4.04,-6.04,acidic,acidic,acidic,164.158,1.297,1.83,57.53,1,3,green,green,green
356576,0.06,0.26,5.8,14.37,7.96,basic,basic,neutral,568.666,5.357,6.47,92.29,1,6,red,red,red
460704,0.06,0.46,4.35,13.51,3.34,neutral,neutral,neutral,280.3,3.579,4.35,49.84,2,2,yellow,green,red
69890,0.6,1.0,3.68,,-4.29,neutral,neutral,neutral,300.349,3.991,3.68,36.92,0,4,yellow,green,yellow
470899,0.08,0.35,0.93,9.3,9.13,basic,basic,basic,512.022,3.167,2.29,94.63,3,3,green,red,green
401121,0.0,0.65,4.57,16.17,10.5,basic,basic,basic,513.756,6.48,7.33,62.12,2,1,red,red,red
1313158,0.0,0.0,1.11,9.5,0.15,neutral,neutral,neutral,174.611,1.72,1.11,67.59,2,2,green,green,green
99081,0.04,0.52,-0.58,,8.83,basic,basic,basic,183.247,1.028,0.86,29.54,0,2,green,green,green
1421559,0.05,0.24,4.37,14.36,5.6,neutral,neutral,neutral,734.67,6.799,4.38,169.58,3,9,yellow,red,red
197091,0.0,0.0,-1.89,4.16,-4.9,acidic,acidic,acidic,168.147,1.049,1.17,66.76,1,4,green,green,green
193952,0.34,0.69,-2.44,12.46,8.33,basic,basic,basic,320.304,0.064,-1.46,142.25,4,7,green,green,green
1223,0.0,0.38,0.25,3.3,2.4,acidic,acidic,acidic,398.393,3.907,3.94,141.31,2,8,yellow,green,green
1328557,0.08,0.18,5.52,10.4,2.06,neutral,neutral,neutral,498.551,6.398,4.87,109.99,4,3,yellow,yellow,red
18409,0.8,0.88,3.37,,0.89,neutral,neutral,neutral,285.689,3.242,3.37,82.24,1,4,yellow,green,yellow
581697,0.0,0.21,0.8,10.09,9.35,basic,basic,basic,258.359,3.378,2.43,35.5,2,1,green,green,green
336681,0.85,1.0,-3.46,9.48,10.74,basic,basic,basic,1353.525,1.24,-2.8,472.0,17,16,green,red,green
489669,0.03,0.1,2.62,11.94,8.75,basic,basic,basic,453.536,4.361,3.34,86.63,2,5,yellow,yellow,yellow
1318332,0.02,0.31,3.19,13.93,6.03,neutral,neutral,neutral,227.237,2.997,3.21,41.57,1,2,yellow,green,yellow
1072601,0.02,0.19,1.16,13.07,2.68,neutral,neutral,neutral,235.244,2.418,1.16,58.87,1,3,green,green,green
1072607,0.01,0.11,3.87,13.06,2.93,neutral,neutral,neutral,306.385,4.979,3.87,53.6,2,2,yellow,green,yellow
1072606,0.01,0.18,4.11,12.88,2.46,neutral,neutral,neutral,292.358,5.1,4.11,53.6,2,2,yellow,green,red
1305271,0.0,0.91,2.81,3.89,0.41,acidic,acidic,acidic,542.629,6.058,6.03,115.65,2,6,red,red,yellow
1350299,0.05,0.16,4.58,9.8,6.95,basic,neutral,neutral,537.657,4.639,4.71,114.39,2,7,yellow,red,red
386404,0.0,0.09,-9.34,2.84,11.26,zwiterionic,zwiterionic,zwiterionic,433.417,-5.694,-13.99,270.05,8,8,green,yellow,green
381693,0.01,0.1,-0.89,7.82,-0.78,acidic,neutral,neutral,180.164,-0.527,-0.77,72.68,1,3,green,green,green
1320612,0.01,0.03,3.28,10.94,5.88,neutral,neutral,neutral,385.415,4.055,3.29,80.32,2,4,yellow,green,yellow
1328442,0.01,0.28,2.27,,10.53,basic,basic,basic,481.632,6.105,5.45,69.2,1,3,red,yellow,yellow
1290592,0.01,0.19,5.65,12.56,2.32,neutral,neutral,neutral,457.567,5.229,5.0,91.02,1,4,yellow,yellow,red
314701,0.0,0.22,4.0,,-2.96,neutral,neutral,neutral,276.286,3.925,4.0,47.28,0,3,yellow,green,yellow
1287919,0.25,0.7,-0.95,14.03,10.42,basic,basic,basic,308.381,1.525,1.79,92.51,3,3,green,green,green
461382,0.0,0.43,3.01,9.28,-1.48,neutral,neutral,neutral,326.373,4.29,3.01,74.75,3,3,yellow,green,yellow
327077,0.05,0.18,2.69,13.88,7.43,basic,basic,neutral,427.515,2.884,3.0,51.29,1,2,green,yellow,yellow
1321040,0.07,0.15,3.75,15.3,9.19,basic,basic,basic,544.643,6.293,5.55,79.74,2,5,red,red,yellow
1313025,0.08,0.97,3.51,,5.59,neutral,neutral,neutral,301.385,3.636,3.52,55.28,2,0,yellow,green,yellow
299508,0.07,0.29,2.91,,8.96,basic,basic,basic,351.414,5.016,4.48,33.45,0,2,yellow,green,yellow
390877,0.02,0.24,-0.88,8.93,0.63,neutral,neutral,neutral,236.227,-0.287,-0.87,93.03,2,5,green,green,green
1304886,0.21,0.56,5.39,9.56,0.87,neutral,neutral,neutral,428.874,5.022,5.39,88.49,2,4,red,yellow,red
297005,0.12,0.6,-0.03,10.38,4.45,neutral,neutral,neutral,187.22,-0.001,-0.03,98.21,3,2,green,green,green
1169817,0.27,0.6,-0.02,12.46,7.1,basic,neutral,neutral,348.377,1.941,0.15,126.65,4,6,green,green,green
1169816,0.1,0.6,-0.66,12.46,7.09,basic,neutral,neutral,332.311,1.605,-0.49,139.79,4,7,green,green,green
1169815,0.4,0.73,-0.01,12.46,7.05,basic,neutral,neutral,348.377,2.026,0.15,126.65,4,6,green,green,green
346210,0.0,0.35,5.91,13.35,-0.38,neutral,neutral,neutral,388.587,5.922,5.91,52.57,2,2,red,green,red
1175246,0.1,0.37,0.95,,10.12,basic,basic,basic,450.337,3.649,3.57,77.99,2,3,yellow,yellow,green
2029,0.11,0.94,0.43,9.15,-4.85,neutral,neutral,neutral,236.199,1.133,0.44,67.43,2,3,green,green,green
342789,0.12,0.39,1.28,17.11,9.24,basic,basic,basic,370.447,2.781,3.09,76.82,2,3,yellow,green,green
13358,0.14,0.81,2.73,,2.18,neutral,neutral,neutral,278.233,3.332,2.73,43.08,0,3,green,green,yellow
163804,0.5,1.0,-3.44,3.77,7.73,zwiterionic,zwiterionic,acidic,768.856,-1.264,-4.97,301.24,9,10,green,red,green
16450,0.0,0.04,0.9,9.46,-4.36,neutral,neutral,neutral,151.163,0.814,0.91,49.33,2,2,green,green,green
30247,0.0,0.09,3.43,3.41,,acidic,acidic,acidic,358.537,7.296,6.84,37.3,0,2,red,green,yellow
366274,0.66,0.74,-0.16,8.18,7.14,basic,neutral,neutral,324.44,-0.155,-0.15,106.33,2,4,green,green,green
228888,0.0,0.18,1.65,8.93,-4.05,neutral,neutral,neutral,304.252,1.081,1.82,127.45,5,7,green,green,green
99028,0.55,0.79,-2.16,,10.16,basic,basic,basic,169.221,0.672,0.48,38.33,1,2,green,green,green
1308160,0.01,0.02,3.33,10.43,4.14,neutral,neutral,neutral,367.448,3.5,3.33,93.79,2,4,yellow,green,yellow
31215,0.52,0.57,-2.7,,11.42,basic,basic,basic,304.346,2.846,2.09,112.88,4,1,green,green,green
1324283,0.03,0.3,-0.93,12.97,10.45,basic,basic,basic,286.372,1.283,1.81,83.8,3,2,green,green,green
1323904,0.24,0.53,4.47,9.56,0.87,neutral,neutral,neutral,454.481,4.471,4.47,106.95,2,6,yellow,yellow,red
555939,0.0,0.05,1.49,10.18,3.22,neutral,neutral,neutral,225.042,1.582,1.49,45.75,1,2,green,green,green
1294831,0.32,0.83,1.73,6.94,4.02,acidic,acidic,neutral,449.505,3.971,2.51,113.08,3,5,green,yellow,green
1965,0.41,0.74,2.04,17.72,7.76,basic,basic,neutral,314.382,2.441,2.54,96.28,2,4,green,green,yellow
12922,0.15,0.59,0.01,4.18,-2.07,acidic,acidic,acidic,310.347,2.873,3.06,82.19,2,3,yellow,green,green
52938,0.52,0.91,0.47,12.45,0.65,neutral,neutral,neutral,369.803,1.874,0.47,125.55,4,7,green,green,green
1290333,0.01,0.29,4.57,9.15,2.96,neutral,neutral,neutral,359.378,4.448,4.58,101.4,5,4,yellow,green,red
373588,0.57,0.97,2.94,9.31,8.31,basic,basic,basic,295.376,3.275,3.67,43.7,2,2,yellow,green,yellow
69448,0.03,0.57,1.06,,-4.18,neutral,neutral,neutral,196.2,-0.537,1.06,52.6,0,4,green,green,green
445681,0.0,0.67,-3.6,12.9,7.6,basic,basic,neutral,207.224,-1.976,-3.19,104.39,5,5,green,green,green
188011,0.58,0.96,4.61,9.28,-4.61,neutral,neutral,neutral,358.387,5.412,4.61,55.76,1,4,yellow,green,red
5925,0.3,0.77,-0.06,,8.84,basic,basic,basic,192.258,1.254,1.39,24.5,1,1,green,green,green
1058776,0.0,0.0,-0.64,,-1.86,neutral,neutral,neutral,81.072,0.474,0.51,23.79,0,1,green,green,green
40138,0.0,0.08,3.61,15.17,8.29,basic,basic,neutral,368.474,4.62,4.55,35.16,1,1,yellow,green,yellow
1324980,0.0,0.05,2.35,3.88,1.91,acidic,acidic,acidic,485.531,4.414,5.49,110.0,1,6,red,yellow,yellow
388366,0.0,0.69,-3.59,,-3.07,neutral,neutral,neutral,870.644,-4.539,-3.59,24.94,0,2,green,red,green
388367,0.18,0.27,-0.79,,9.51,basic,basic,basic,707.741,1.211,1.3,28.18,0,2,green,red,green
388365,0.0,0.36,0.2,,10.03,basic,basic,basic,586.766,3.544,4.74,31.42,0,2,yellow,red,green
388368,0.18,0.27,-2.13,,-3.07,neutral,neutral,neutral,828.717,-1.123,-2.13,24.94,0,2,green,red,green
388369,0.0,0.27,-1.35,,-3.07,neutral,neutral,neutral,856.77,-0.15,-1.35,24.94,0,2,green,red,green
1210677,0.14,0.32,-3.11,13.54,9.38,basic,basic,basic,342.356,-1.028,-1.16,141.98,2,6,green,green,green
28976,0.19,0.96,-1.63,9.69,8.91,basic,basic,basic,183.204,0.181,-0.48,72.72,4,3,green,green,green
1291813,0.04,0.26,3.45,9.73,3.74,neutral,neutral,neutral,326.37,3.08,3.45,70.92,2,4,yellow,green,yellow
63434,0.36,0.41,2.13,14.81,5.11,neutral,neutral,neutral,277.365,3.124,2.14,89.85,2,4,green,green,yellow
360096,0.8,1.0,2.32,4.95,-0.14,acidic,acidic,acidic,392.575,5.776,4.74,78.43,2,3,yellow,green,yellow
28331,0.02,0.19,5.28,,-4.93,neutral,neutral,neutral,360.831,5.3,5.28,52.6,0,4,red,green,red
107682,0.0,0.11,-1.33,4.0,-5.95,acidic,acidic,acidic,164.158,1.382,1.83,57.53,1,3,green,green,green
428115,0.13,0.48,3.65,10.12,6.32,basic,neutral,neutral,459.4,3.078,3.06,117.32,4,4,yellow,yellow,yellow
8209,0.97,1.0,2.04,15.96,-1.57,neutral,neutral,neutral,243.301,2.724,2.04,38.33,1,2,green,green,yellow
349376,0.12,0.78,4.67,9.88,6.89,basic,neutral,neutral,565.661,5.263,3.62,120.21,2,8,yellow,red,red
1298637,0.01,0.24,3.19,11.51,-0.63,neutral,neutral,neutral,338.104,2.002,3.19,66.91,2,3,yellow,green,yellow
56556,0.98,0.98,4.33,8.76,-3.17,neutral,neutral,neutral,592.044,6.012,4.35,130.32,5,4,yellow,red,red
15090,0.22,0.7,2.91,4.26,3.11,acidic,acidic,acidic,515.087,5.106,5.67,70.5,0,4,red,red,yellow
29811,0.25,0.68,-6.98,1.01,9.71,zwiterionic,zwiterionic,zwiterionic,252.205,-2.078,-4.26,110.1,3,5,green,green,green
12872,0.52,0.96,2.15,,6.95,basic,neutral,neutral,385.5,2.516,2.29,53.09,0,3,green,green,yellow
1139521,0.0,0.12,-2.25,7.67,-3.47,acidic,neutral,neutral,258.203,-0.383,-0.83,104.81,3,6,green,green,green
1293581,0.62,0.97,-0.41,15.09,9.61,basic,basic,basic,287.747,1.732,1.75,79.62,3,2,green,green,green
317700,0.03,0.16,5.17,13.24,3.65,neutral,neutral,neutral,581.49,5.909,5.17,83.47,1,5,red,red,red
65537,0.0,0.36,3.68,,4.48,neutral,neutral,neutral,418.327,4.25,3.68,45.67,0,3,yellow,yellow,yellow
448668,0.25,0.72,3.12,11.81,5.66,neutral,neutral,neutral,539.582,4.212,3.12,119.98,2,7,yellow,red,yellow
1303756,0.14,0.41,4.9,11.49,5.38,neutral,neutral,neutral,497.611,5.01,4.9,92.51,3,3,yellow,yellow,red
1303757,0.24,0.34,4.78,11.57,4.96,neutral,neutral,neutral,454.547,5.254,4.78,97.86,3,3,yellow,yellow,red
151991,0.76,0.95,4.38,11.14,-4.31,neutral,neutral,neutral,650.754,5.013,4.38,171.96,2,12,yellow,red,red
57252,0.17,0.42,1.61,10.2,8.22,basic,basic,neutral,395.559,3.336,2.5,72.88,2,3,green,green,green
1290955,0.0,0.08,1.68,6.97,6.65,zwiterionic,acidic,neutral,334.372,2.95,2.03,85.17,2,4,green,green,green
315773,0.0,0.41,3.25,13.72,2.07,neutral,neutral,neutral,340.373,3.377,3.25,65.6,1,5,yellow,green,yellow
506931,0.23,1.0,2.68,15.27,9.37,basic,basic,basic,608.727,5.645,4.64,113.81,2,5,yellow,red,yellow
11819,0.0,0.31,4.16,10.98,-4.98,neutral,neutral,neutral,178.271,3.498,4.16,20.23,1,1,yellow,green,red
126117,0.69,1.0,2.24,8.82,-3.57,neutral,neutral,neutral,425.883,2.302,2.25,101.93,2,6,green,yellow,yellow
82982,0.16,0.44,-1.12,9.96,-2.98,neutral,neutral,neutral,242.229,-0.305,-1.12,104.55,3,5,green,green,green
61070,0.58,0.68,4.25,4.41,-4.88,acidic,acidic,acidic,420.532,7.528,7.13,46.53,0,3,red,yellow,red
1323042,0.35,0.82,2.16,11.2,9.23,basic,basic,basic,476.526,4.783,3.88,106.17,3,4,yellow,yellow,yellow
13928,0.0,0.38,2.64,5.0,,acidic,acidic,acidic,300.435,6.596,5.01,37.3,0,2,red,green,yellow
57493,0.04,0.5,3.63,17.91,-0.95,neutral,neutral,neutral,199.272,3.692,3.63,12.03,1,0,yellow,green,yellow
1294151,0.65,0.95,2.81,10.59,-8.37,neutral,neutral,neutral,400.518,0.861,2.81,64.68,2,2,green,yellow,yellow
480354,0.07,0.5,2.84,,7.07,basic,neutral,neutral,339.385,2.658,3.01,40.16,0,4,yellow,green,yellow
49870,1.0,1.0,1.4,,3.27,neutral,neutral,neutral,309.319,1.074,0.37,64.43,0,4,green,green,green
349206,0.73,1.0,3.39,,8.07,basic,basic,neutral,298.81,4.965,4.11,38.91,1,1,yellow,green,yellow
160650,0.3,0.55,-2.49,12.45,6.58,basic,neutral,neutral,309.278,-0.64,-2.43,169.74,5,7,green,green,green
1316155,0.0,0.15,2.0,10.93,5.88,neutral,neutral,neutral,293.32,2.966,2.01,71.09,2,3,green,green,green
1306051,0.02,0.39,4.05,12.89,4.8,neutral,neutral,neutral,391.39,4.642,4.05,82.7,3,3,yellow,green,red
11595,0.34,0.52,-3.59,1.9,9.36,zwiterionic,zwiterionic,zwiterionic,186.165,-2.093,-2.47,109.58,2,5,green,green,green
331500,0.16,0.64,2.81,9.62,0.6,neutral,neutral,neutral,220.226,3.612,2.82,45.75,1,2,green,green,yellow
180615,0.32,1.0,2.32,15.16,8.49,basic,basic,basic,315.368,3.69,3.35,71.17,3,2,yellow,green,yellow
55033,0.31,0.8,-0.31,4.36,-1.63,acidic,acidic,acidic,354.481,2.878,2.61,97.99,3,5,green,green,green
27150,0.24,0.49,0.86,13.89,9.05,basic,basic,basic,324.417,3.043,2.51,45.59,1,3,green,green,green
1309828,0.01,0.33,4.03,,2.48,neutral,neutral,neutral,368.837,3.849,4.03,42.43,0,3,yellow,green,red
375161,0.02,0.2,-3.88,,10.77,basic,basic,basic,74.085,-1.814,-1.47,87.92,4,0,green,green,green
224695,0.35,0.7,1.9,4.52,-3.71,acidic,acidic,acidic,401.882,3.062,2.24,89.69,1,6,green,yellow,green
84814,0.58,0.75,3.62,14.91,-2.84,neutral,neutral,neutral,390.513,4.225,3.62,72.83,1,5,yellow,green,yellow
578848,0.08,0.11,1.4,11.49,7.43,basic,basic,neutral,1174.426,3.231,1.71,351.81,8,16,green,red,green
24580,0.23,0.56,3.66,11.71,3.32,neutral,neutral,neutral,309.338,3.925,3.67,61.54,2,2,yellow,green,yellow
494033,0.41,1.0,3.02,14.5,8.3,basic,basic,basic,391.506,4.425,3.97,48.72,1,2,yellow,green,yellow
1327190,0.01,0.14,1.44,18.56,4.12,neutral,neutral,neutral,315.367,2.466,1.44,79.37,1,4,green,green,green
1297619,0.0,0.17,5.62,11.5,2.87,neutral,neutral,neutral,388.485,5.648,5.62,80.04,3,2,red,green,red
421450,0.46,0.78,2.51,13.25,10.02,basic,basic,basic,465.603,5.107,5.07,61.44,2,2,red,yellow,yellow
296248,0.09,0.42,1.83,14.77,4.59,neutral,neutral,neutral,355.821,2.991,1.83,82.96,3,4,green,green,green
