ID,SEL_100,SEL_5000,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90
4634,0.7,0.89,2.14,11.83,8.28,basic,basic,neutral
1305977,0.0,0.06,3.22,12.68,4.93,neutral,neutral,neutral
1288822,0.05,0.45,3.85,11.48,4.07,neutral,neutral,neutral
1288829,0.0,0.06,0.57,9.44,1.28,neutral,neutral,neutral
26280,0.0,0.5,0.64,14.45,-1.17,neutral,neutral,neutral
1145198,0.89,1.0,3.9,11.69,8.9,basic,basic,basic
1321395,0.03,0.26,1.61,13.87,3.43,neutral,neutral,neutral
81551,0.02,0.82,1.94,,-2.89,neutral,neutral,neutral
674525,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic
115545,0.45,0.91,2.67,,9.54,basic,basic,basic
1290217,0.0,0.05,3.63,8.27,3.89,neutral,neutral,neutral
294080,0.05,1.0,3.34,4.11,-5.06,acidic,acidic,acidic
1319842,0.0,0.07,2.73,13.49,4.96,neutral,neutral,neutral
1430615,0.08,1.0,3.77,,7.27,basic,neutral,neutral
153342,0.25,0.75,1.12,14.04,6.48,basic,neutral,neutral
321837,0.41,0.62,1.69,3.53,7.72,zwiterionic,zwiterionic,acidic
30697,0.02,0.4,-9.55,,11.1,basic,basic,basic
1291508,0.05,0.21,3.97,15.15,5.45,neutral,neutral,neutral
608601,0.02,0.67,5.43,14.11,-0.83,neutral,neutral,neutral
66928,0.0,0.32,3.24,,-5.07,neutral,neutral,neutral
463,0.05,0.73,-4.39,1.66,-3.86,acidic,acidic,acidic
475561,0.02,0.12,4.51,14.13,5.2,neutral,neutral,neutral
366712,0.64,0.84,6.36,4.27,9.41,zwiterionic,zwiterionic,zwiterionic
324093,1.0,1.0,2.84,,8.8,basic,basic,basic
1326403,0.0,0.11,4.68,7.88,1.42,acidic,neutral,neutral
1325324,0.0,0.78,1.88,5.88,-3.74,acidic,acidic,acidic
1308721,0.03,0.06,5.32,10.81,5.03,neutral,neutral,neutral
84655,0.63,0.86,4.74,15.75,3.28,neutral,neutral,neutral
145313,0.15,0.15,-2.01,,10.16,basic,basic,basic
72873,0.32,0.71,3.64,11.83,-2.39,neutral,neutral,neutral
1313827,0.02,0.04,1.88,11.69,1.68,neutral,neutral,neutral
374182,0.2,0.56,3.69,5.11,-2.98,acidic,acidic,acidic
14239,0.28,1.0,3.22,,8.94,basic,basic,basic
129777,0.04,0.2,-0.49,1.94,,acidic,acidic,acidic
705740,0.49,0.74,0.62,,9.39,basic,basic,basic
19315,0.0,0.24,2.26,9.21,-6.28,neutral,neutral,neutral
55040,0.02,0.13,3.46,16.06,4.0,neutral,neutral,neutral
1321720,0.02,0.14,3.59,14.88,3.43,neutral,neutral,neutral
1321724,0.0,0.05,2.57,,6.22,basic,neutral,neutral
1317357,0.13,0.31,4.05,,7.14,basic,neutral,neutral
14785,0.08,0.21,3.2,16.14,4.59,neutral,neutral,neutral
39857,0.52,0.79,0.11,9.84,-1.75,neutral,neutral,neutral
42236,0.85,1.0,2.37,12.03,-2.0,neutral,neutral,neutral
42238,0.57,0.81,4.22,14.42,3.97,neutral,neutral,neutral
261373,0.58,1.0,2.97,7.15,-1.4,acidic,acidic,neutral
449148,0.75,0.9,-0.1,,10.48,basic,basic,basic
603518,0.11,0.16,1.49,13.69,3.42,neutral,neutral,neutral
603516,0.09,0.13,-0.36,13.69,3.42,neutral,neutral,neutral
297525,0.76,1.0,5.31,14.7,6.4,basic,neutral,neutral
140950,0.0,0.5,2.27,11.29,-2.07,neutral,neutral,neutral
40702,0.09,0.41,-1.14,3.73,8.35,zwiterionic,zwiterionic,zwiterionic
18078,0.0,0.13,5.19,8.84,-6.03,neutral,neutral,neutral
343041,0.29,0.38,3.42,14.83,2.04,neutral,neutral,neutral
1296499,0.0,0.03,-0.22,3.45,-0.01,acidic,acidic,acidic
494066,0.87,0.87,1.17,9.82,6.91,basic,neutral,neutral
1304248,0.15,0.63,3.37,14.51,3.86,neutral,neutral,neutral
296926,0.15,0.65,1.13,9.35,9.95,basic,basic,basic
1298023,0.0,0.09,2.31,15.06,1.86,neutral,neutral,neutral
1328293,0.04,0.14,3.96,8.22,0.17,neutral,neutral,neutral
709470,0.01,0.25,1.35,10.34,4.19,neutral,neutral,neutral
238879,0.46,0.76,-6.2,3.03,4.79,acidic,acidic,acidic
8543,0.69,0.81,-0.53,14.09,9.67,basic,basic,basic
217043,0.0,0.42,1.96,,-4.57,neutral,neutral,neutral
349658,0.02,0.2,2.57,11.4,2.36,neutral,neutral,neutral
1300467,0.01,0.08,3.37,10.78,5.27,neutral,neutral,neutral
419508,0.33,0.96,3.18,7.18,0.24,acidic,acidic,neutral
480238,0.05,0.18,2.07,8.63,3.39,neutral,neutral,neutral
1309444,0.01,0.21,3.14,,3.35,neutral,neutral,neutral
139099,0.06,0.17,1.43,14.73,6.02,neutral,neutral,neutral
559771,0.16,0.47,3.12,15.59,2.24,neutral,neutral,neutral
116265,0.03,0.52,-6.18,1.88,9.54,zwiterionic,zwiterionic,zwiterionic
1281587,0.0,0.5,3.56,13.91,7.96,basic,basic,neutral
1059668,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic
1059669,0.0,0.21,-3.54,,-4.48,neutral,neutral,neutral
1059667,0.0,0.0,-0.77,3.09,,acidic,acidic,acidic
1323211,0.01,0.29,2.18,5.55,-2.63,acidic,acidic,acidic
86042,0.11,0.56,1.81,14.97,3.54,neutral,neutral,neutral
354883,0.4,0.55,2.41,14.84,9.22,basic,basic,basic
508604,0.39,0.79,1.25,,8.95,basic,basic,basic
75193,0.53,0.76,2.34,2.98,-5.96,acidic,acidic,acidic
134975,0.62,1.0,3.53,,8.39,basic,basic,basic
1326225,0.02,0.2,3.6,14.05,4.35,neutral,neutral,neutral
1051118,0.48,0.98,1.51,,9.76,basic,basic,basic
1309084,0.0,0.34,3.31,3.36,-4.86,acidic,acidic,acidic
10996,0.03,0.42,1.28,11.79,6.43,basic,neutral,neutral
141675,0.57,0.95,4.85,11.54,-9.74,neutral,neutral,neutral
1294650,0.12,0.94,0.73,13.75,4.63,neutral,neutral,neutral
1294654,0.0,0.94,1.7,9.27,4.52,neutral,neutral,neutral
1301780,0.01,0.18,2.09,10.93,5.88,neutral,neutral,neutral
30818,0.54,0.89,4.62,9.74,-1.98,neutral,neutral,neutral
128573,0.81,0.93,-10.51,3.19,8.15,zwiterionic,zwiterionic,acidic
27307,0.64,0.75,-0.41,9.96,-2.98,neutral,neutral,neutral
223819,0.06,0.84,5.99,,6.78,basic,neutral,neutral
1304931,0.2,0.47,4.32,10.4,5.47,neutral,neutral,neutral
341495,0.9,0.9,3.25,,8.27,basic,basic,neutral
22565,0.0,0.17,-4.76,1.79,11.7,zwiterionic,zwiterionic,zwiterionic
13456,0.0,0.05,1.67,10.02,-5.48,neutral,neutral,neutral
617950,0.19,0.29,1.3,4.35,-2.28,acidic,acidic,acidic
83838,0.22,0.5,-7.39,0.66,6.67,zwiterionic,acidic,acidic
1301544,0.41,0.94,2.27,13.88,4.23,neutral,neutral,neutral
189135,0.0,0.9,5.59,15.38,7.56,basic,basic,neutral
1289178,0.07,0.37,-0.95,13.73,9.28,basic,basic,basic
14665,0.0,0.34,-1.23,1.72,10.55,zwiterionic,zwiterionic,zwiterionic
619017,0.06,0.23,5.01,13.21,3.81,neutral,neutral,neutral
619010,0.01,0.02,3.96,13.02,-2.39,neutral,neutral,neutral
378065,0.07,0.2,-2.02,6.48,2.34,acidic,acidic,neutral
56831,0.17,0.52,3.98,,8.94,basic,basic,basic
1305236,0.03,0.28,1.86,12.05,7.95,basic,basic,neutral
386449,0.31,0.77,1.26,3.62,5.17,acidic,acidic,acidic
386448,0.28,0.78,1.26,3.62,5.17,acidic,acidic,acidic
386446,0.13,0.69,1.87,3.62,5.16,acidic,acidic,acidic
1306857,0.02,0.14,6.76,13.43,1.98,neutral,neutral,neutral
1515670,0.85,1.0,4.09,13.47,8.03,basic,basic,neutral
1327479,0.03,0.15,0.52,15.21,9.82,basic,basic,basic
17170,0.52,0.74,2.52,13.19,7.37,basic,neutral,neutral
429302,0.27,0.69,2.43,9.9,0.19,neutral,neutral,neutral
1278759,0.0,0.03,2.51,13.95,-0.69,neutral,neutral,neutral
434837,0.79,0.92,-3.7,12.98,11.27,basic,basic,basic
1290555,0.01,0.23,3.3,12.27,1.49,neutral,neutral,neutral
1309661,0.03,0.36,1.69,,10.25,basic,basic,basic
1321009,0.02,0.05,3.39,10.77,4.28,neutral,neutral,neutral
1321005,0.01,0.01,4.35,14.27,-1.49,neutral,neutral,neutral
570878,0.04,0.04,3.93,19.95,-2.56,neutral,neutral,neutral
1077981,0.0,1.0,0.77,12.21,-0.35,neutral,neutral,neutral
707928,0.26,0.55,3.64,8.6,7.69,basic,basic,neutral
196157,0.0,0.0,-20.24,-1.87,,acidic,acidic,acidic
1323214,0.01,0.05,8.48,13.84,5.18,neutral,neutral,neutral
18536,0.36,0.91,3.59,7.21,-1.35,acidic,acidic,neutral
355158,0.31,0.54,1.29,,9.42,basic,basic,basic
32408,0.71,0.86,2.09,,8.6,basic,basic,basic
141768,0.0,0.4,3.37,11.31,4.62,neutral,neutral,neutral
6936,0.78,0.82,3.11,,-4.43,neutral,neutral,neutral
149084,0.59,0.72,3.21,,7.75,basic,basic,neutral
2067,0.47,0.55,2.43,4.16,-7.05,acidic,acidic,acidic
1439753,0.32,0.5,0.05,4.8,0.87,acidic,acidic,acidic
1172876,0.55,0.82,1.05,10.52,3.06,neutral,neutral,neutral
1323940,0.05,0.47,1.2,11.59,6.64,basic,neutral,neutral
1345338,0.34,0.41,2.63,14.24,5.37,neutral,neutral,neutral
453588,0.87,0.97,1.48,8.71,4.81,neutral,neutral,neutral
19101,0.93,0.97,1.91,17.04,7.54,basic,basic,neutral
1295252,0.03,0.18,4.72,9.74,7.63,basic,basic,neutral
469763,0.53,1.0,2.79,,9.55,basic,basic,basic
353004,0.0,0.85,-0.81,9.02,-5.41,neutral,neutral,neutral
495871,0.5,1.0,5.42,9.65,-2.86,neutral,neutral,neutral
77850,0.0,0.48,2.09,,2.72,neutral,neutral,neutral
1324948,0.06,0.15,3.57,,5.23,neutral,neutral,neutral
16103,0.03,0.45,5.51,15.47,-1.31,neutral,neutral,neutral
109055,0.97,1.0,4.21,9.45,8.73,basic,basic,basic
1328069,0.18,0.43,3.06,14.7,5.19,neutral,neutral,neutral
368193,0.0,0.28,0.33,7.8,6.48,zwiterionic,neutral,neutral
587588,0.03,0.75,-1.12,,-3.43,neutral,neutral,neutral
111064,0.75,0.96,1.77,12.45,0.64,neutral,neutral,neutral
220767,0.23,0.41,-0.23,17.83,9.99,basic,basic,basic
2689,0.0,0.16,3.89,16.91,-7.3,neutral,neutral,neutral
1326507,0.5,0.88,2.43,11.7,4.07,neutral,neutral,neutral
194481,0.04,0.96,3.15,3.99,-5.05,acidic,acidic,acidic
78520,0.38,0.91,3.02,12.87,5.58,neutral,neutral,neutral
1313614,0.01,0.07,1.4,8.92,1.01,neutral,neutral,neutral
1313964,0.0,0.0,1.65,11.58,-4.08,neutral,neutral,neutral
93801,0.54,0.92,-2.15,,9.78,basic,basic,basic
332435,0.0,0.0,5.72,8.65,0.15,neutral,neutral,neutral
374687,0.03,0.72,7.02,,-4.61,neutral,neutral,neutral
1325906,0.0,0.28,1.42,12.65,1.68,neutral,neutral,neutral
1290774,0.0,0.24,6.04,13.05,3.05,neutral,neutral,neutral
118986,0.0,0.05,-0.71,15.41,5.02,neutral,neutral,neutral
336913,0.37,0.81,0.91,8.0,9.17,basic,basic,basic
520092,0.0,0.31,2.87,15.2,4.56,neutral,neutral,neutral
47271,0.0,0.13,3.87,,-4.61,neutral,neutral,neutral
1323637,0.22,0.78,3.12,14.01,4.6,neutral,neutral,neutral
1301962,0.0,0.3,2.92,12.23,5.13,neutral,neutral,neutral
1334185,0.74,0.97,-2.04,2.27,5.24,acidic,acidic,acidic
250427,0.76,0.86,-4.92,3.42,2.8,acidic,acidic,acidic
1326477,0.0,0.06,4.65,14.13,4.1,neutral,neutral,neutral
1308739,0.52,0.97,2.24,15.09,4.4,neutral,neutral,neutral
1294111,0.0,0.01,-0.92,2.73,-2.21,acidic,acidic,acidic
103366,0.2,0.27,7.49,14.81,-1.33,neutral,neutral,neutral
1288903,0.0,0.0,0.11,1.94,,acidic,acidic,acidic
387628,0.03,0.03,6.55,13.77,3.87,neutral,neutral,neutral
1286422,0.0,0.36,5.3,11.74,-2.37,neutral,neutral,neutral
27111,0.55,0.78,-1.24,11.24,9.54,basic,basic,basic
1322875,0.02,0.03,3.27,11.38,3.94,neutral,neutral,neutral
373996,0.27,0.82,-5.98,2.71,4.03,acidic,acidic,acidic
30275,0.91,0.95,1.54,,9.1,basic,basic,basic
39198,0.0,0.77,1.09,13.63,-2.79,neutral,neutral,neutral
1286786,0.01,0.39,2.08,13.94,-0.58,neutral,neutral,neutral
52087,0.0,0.46,3.27,12.81,-3.72,neutral,neutral,neutral
135515,0.8,0.85,-2.9,3.8,-1.86,acidic,acidic,acidic
1319137,0.03,0.5,4.37,12.89,4.07,neutral,neutral,neutral
1321320,0.13,0.55,4.95,13.31,2.48,neutral,neutral,neutral
699472,0.27,0.62,1.36,5.51,-3.93,acidic,acidic,acidic
1304271,0.0,0.23,3.43,3.45,-4.9,acidic,acidic,acidic
368538,0.02,0.34,-0.81,7.76,-7.97,acidic,neutral,neutral
293438,0.33,0.74,8.11,12.74,-1.44,neutral,neutral,neutral
75709,0.34,0.83,-0.49,10.03,11.43,basic,basic,basic
13048,0.15,0.39,1.28,11.46,9.04,basic,basic,basic
1445439,0.05,0.67,1.59,12.8,7.57,basic,basic,neutral
210312,0.0,0.04,3.15,7.11,-6.35,acidic,acidic,neutral
33679,0.56,0.85,3.07,14.53,0.33,neutral,neutral,neutral
72036,0.25,0.61,4.13,,6.75,basic,neutral,neutral
716484,0.0,0.06,3.34,,3.22,neutral,neutral,neutral
291034,0.3,0.93,2.31,14.75,8.85,basic,basic,basic
364141,0.39,0.67,4.8,12.9,8.38,basic,basic,basic
1352349,0.08,0.24,2.79,14.66,8.64,basic,basic,basic
347722,0.3,0.48,-0.01,3.72,-7.54,acidic,acidic,acidic
1309454,0.27,0.75,3.09,10.24,6.3,basic,neutral,neutral
201200,0.02,0.4,3.98,4.74,-0.84,acidic,acidic,acidic
224543,0.0,0.06,0.85,10.25,9.26,basic,basic,basic
1327554,0.0,0.32,1.18,8.3,2.94,neutral,neutral,neutral
76361,0.48,0.79,1.51,12.38,0.64,neutral,neutral,neutral
1288502,0.0,0.05,2.0,,3.62,neutral,neutral,neutral
1059670,0.0,0.19,-0.34,9.5,,neutral,neutral,neutral
1059675,0.0,0.19,-0.77,3.09,,acidic,acidic,acidic
1059674,0.0,0.0,-2.57,,-9.94,neutral,neutral,neutral
1319876,0.18,0.59,4.87,10.33,4.07,neutral,neutral,neutral
196867,0.15,0.2,4.62,15.3,7.73,basic,basic,neutral
484041,0.03,0.43,0.59,,2.14,neutral,neutral,neutral
644547,0.45,0.55,4.47,9.67,1.39,neutral,neutral,neutral
4381,0.47,0.61,2.29,,8.4,basic,basic,basic
485211,0.5,0.55,2.84,11.83,8.09,basic,basic,neutral
10989,0.05,0.83,1.07,,10.1,basic,basic,basic
1311096,0.0,0.3,0.65,9.04,-0.5,neutral,neutral,neutral
102981,0.33,0.97,4.28,8.52,0.24,neutral,neutral,neutral
1310556,0.0,0.06,-0.46,6.04,9.63,zwiterionic,zwiterionic,zwiterionic
1310558,0.15,0.82,2.68,14.08,8.51,basic,basic,basic
699393,0.0,0.44,0.1,8.0,9.93,basic,basic,basic
46995,0.0,0.19,-3.69,3.33,-3.23,acidic,acidic,acidic
355790,0.07,0.11,3.44,14.4,2.87,neutral,neutral,neutral
1300609,0.0,0.08,2.44,8.23,3.7,neutral,neutral,neutral
462435,0.09,0.8,0.1,8.0,9.93,basic,basic,basic
14559,1.0,1.0,0.96,13.61,8.9,basic,basic,basic
469398,0.27,0.7,1.89,16.73,7.61,basic,basic,neutral
1278,0.22,0.79,1.89,12.86,8.18,basic,basic,neutral
1312112,0.0,0.16,4.26,3.44,-4.84,acidic,acidic,acidic
358486,0.33,0.62,5.46,13.73,6.41,basic,neutral,neutral
23546,0.96,1.0,2.72,10.58,5.59,neutral,neutral,neutral
355557,0.11,0.11,3.55,,2.75,neutral,neutral,neutral
579438,0.46,0.92,1.34,10.05,8.73,basic,basic,basic
366860,0.97,1.0,-9.28,7.65,11.5,zwiterionic,basic,basic
1295601,0.02,0.4,2.4,13.87,3.46,neutral,neutral,neutral
318383,0.48,0.71,3.24,,-8.55,neutral,neutral,neutral
13633,0.0,0.16,-1.58,4.38,-6.06,acidic,acidic,acidic
84122,0.0,0.26,-3.1,0.95,-2.36,acidic,acidic,acidic
372331,0.0,0.06,0.91,12.46,5.24,neutral,neutral,neutral
167268,0.15,0.3,4.24,14.11,5.37,neutral,neutral,neutral
67781,0.63,0.74,2.78,11.57,4.07,neutral,neutral,neutral
590223,0.17,0.54,0.7,12.93,10.31,basic,basic,basic
1316463,0.0,0.04,2.73,10.24,1.98,neutral,neutral,neutral
1309678,0.27,0.52,5.03,11.58,4.96,neutral,neutral,neutral
1287495,0.4,0.87,4.93,9.56,0.87,neutral,neutral,neutral
364693,0.22,0.51,0.11,10.22,0.33,neutral,neutral,neutral
231006,0.11,0.67,0.31,13.3,9.68,basic,basic,basic
77474,0.0,0.14,-0.92,3.53,,acidic,acidic,acidic
447450,0.13,0.6,3.0,11.57,8.94,basic,basic,basic
1312203,0.01,0.14,1.5,15.59,6.48,basic,neutral,neutral
22404,0.14,0.7,2.25,15.08,-0.3,neutral,neutral,neutral
1169821,0.1,0.43,-1.49,12.44,7.07,basic,neutral,neutral
1305877,0.04,0.26,3.65,11.5,2.48,neutral,neutral,neutral
574401,0.6,0.95,3.95,13.12,-3.62,neutral,neutral,neutral
118527,0.0,0.39,-0.71,15.41,5.02,neutral,neutral,neutral
7736,0.1,0.88,-0.25,14.49,9.04,basic,basic,basic
427010,0.11,0.55,-8.51,11.34,7.67,basic,basic,neutral
198677,0.12,0.65,0.9,11.8,-2.9,neutral,neutral,neutral
717,0.02,0.09,2.71,11.95,-4.04,neutral,neutral,neutral
1318825,0.09,0.24,4.56,13.69,1.61,neutral,neutral,neutral
1410552,0.03,0.38,-0.91,7.21,-2.94,acidic,acidic,neutral
1318071,0.01,0.09,4.45,9.69,4.93,neutral,neutral,neutral
194889,0.02,0.1,1.59,8.93,-5.62,neutral,neutral,neutral
32837,0.81,1.0,3.88,9.43,8.24,basic,basic,neutral
84059,0.04,0.3,-5.72,0.69,10.21,zwiterionic,zwiterionic,zwiterionic
1323973,0.0,0.32,4.22,12.88,9.45,basic,basic,basic
1177097,0.38,0.77,1.06,9.3,9.9,basic,basic,basic
340792,1.0,1.0,-4.85,10.76,11.56,basic,basic,basic
734202,0.0,0.22,3.9,,-4.72,neutral,neutral,neutral
1973,0.37,0.78,1.88,17.72,7.76,basic,basic,neutral
1325806,0.02,0.44,2.16,13.93,5.99,neutral,neutral,neutral
1325804,0.0,0.12,5.48,13.78,-2.22,neutral,neutral,neutral
196913,0.1,0.15,3.42,13.34,8.27,basic,basic,neutral
1309106,0.0,0.06,1.23,13.71,1.08,neutral,neutral,neutral
1295228,0.07,0.39,5.14,11.41,2.79,neutral,neutral,neutral
107585,0.04,0.38,2.75,14.12,9.23,basic,basic,basic
447055,1.0,1.0,-0.9,10.21,9.42,basic,basic,basic
96276,0.31,0.55,2.74,8.63,-4.79,neutral,neutral,neutral
1310999,0.26,0.44,4.5,11.49,4.96,neutral,neutral,neutral
110660,0.1,0.18,-3.56,-1.81,,acidic,acidic,acidic
7427,0.27,0.82,0.91,9.65,3.17,neutral,neutral,neutral
1286068,0.0,0.43,2.26,13.71,3.34,neutral,neutral,neutral
1318108,0.09,0.53,3.92,12.61,3.96,neutral,neutral,neutral
74941,0.42,1.0,5.13,13.28,1.51,neutral,neutral,neutral
1308047,0.05,0.1,4.87,10.78,5.22,neutral,neutral,neutral
563381,0.0,0.25,4.55,13.2,0.18,neutral,neutral,neutral
6760,0.48,0.76,6.16,8.03,2.73,neutral,neutral,neutral
139692,0.0,0.04,1.68,,-0.91,neutral,neutral,neutral
1306133,0.04,0.07,3.92,14.88,3.51,neutral,neutral,neutral
1264662,0.0,0.18,8.11,11.84,-6.89,neutral,neutral,neutral
1264660,0.0,0.0,5.8,11.84,-6.89,neutral,neutral,neutral
78169,0.0,0.48,7.86,7.8,-6.15,acidic,neutral,neutral
78161,0.0,0.05,1.63,,-4.83,neutral,neutral,neutral
417180,0.13,0.49,2.44,4.33,-2.74,acidic,acidic,acidic
1324805,0.02,0.11,2.12,14.52,3.2,neutral,neutral,neutral
1314213,0.03,0.52,0.72,13.29,7.14,basic,neutral,neutral
1328388,0.0,0.02,0.3,8.9,-2.49,neutral,neutral,neutral
1326990,0.02,0.05,1.88,3.18,1.86,acidic,acidic,acidic
1318640,0.0,0.4,5.12,7.88,1.27,acidic,neutral,neutral
111185,0.57,0.62,0.74,3.6,7.79,zwiterionic,zwiterionic,acidic
129839,0.8,1.0,0.15,,9.97,basic,basic,basic
1299457,0.1,0.88,4.66,11.51,10.18,basic,basic,basic
1299458,0.02,0.23,3.25,12.25,2.31,neutral,neutral,neutral
1291660,0.0,0.05,0.33,13.05,0.97,neutral,neutral,neutral
8167,0.03,0.47,5.18,5.15,-7.38,acidic,acidic,acidic
88815,0.7,0.83,-0.98,17.66,10.31,basic,basic,basic
304798,1.0,1.0,7.57,10.32,-0.88,neutral,neutral,neutral
90078,0.86,0.86,2.1,,3.26,neutral,neutral,neutral
58836,0.71,0.92,-1.3,9.51,7.73,basic,basic,neutral
708645,0.0,0.24,3.08,4.56,,acidic,acidic,acidic
444750,0.65,0.79,-2.42,4.02,-1.26,acidic,acidic,acidic
1295002,0.0,0.21,-2.63,4.63,3.37,acidic,acidic,acidic
373985,0.03,0.4,-3.7,2.84,6.24,zwiterionic,acidic,acidic
1309872,0.52,1.0,-0.98,9.7,8.3,basic,basic,basic
1325581,0.16,0.34,4.11,11.62,4.96,neutral,neutral,neutral
211806,0.0,0.87,1.85,14.12,-3.18,neutral,neutral,neutral
1022,0.25,0.65,-0.24,,8.23,basic,basic,neutral
1312720,0.14,0.45,5.38,12.79,2.75,neutral,neutral,neutral
382846,0.2,0.83,2.65,7.18,0.25,acidic,acidic,neutral
521363,0.0,0.0,-2.74,-3.95,,acidic,acidic,acidic
1322515,0.01,0.02,3.83,10.4,-3.82,neutral,neutral,neutral
456867,0.11,0.25,2.39,16.59,9.14,basic,basic,basic
449532,0.0,0.15,2.75,12.67,-0.33,neutral,neutral,neutral
522730,0.45,0.61,2.36,12.77,7.62,basic,basic,neutral
296900,0.29,0.57,3.34,9.35,9.95,basic,basic,basic
1270213,0.02,0.06,4.0,9.45,8.42,basic,basic,basic
50439,0.35,0.61,3.71,14.52,-0.68,neutral,neutral,neutral
250508,0.16,0.47,2.79,,9.68,basic,basic,basic
33664,0.68,0.93,4.13,13.18,7.09,basic,neutral,neutral
419567,0.0,0.0,3.0,7.89,-4.89,acidic,neutral,neutral
1271042,0.19,0.23,3.06,11.41,7.81,basic,basic,neutral
12225,0.46,0.84,3.95,,8.37,basic,basic,basic
1168174,0.18,0.91,4.23,11.45,-3.16,neutral,neutral,neutral
1327784,0.0,0.02,2.98,18.45,-5.37,neutral,neutral,neutral
71516,0.78,0.95,1.81,10.87,8.86,basic,basic,basic
347732,0.27,0.36,0.13,3.84,-2.94,acidic,acidic,acidic
1301698,0.59,1.0,1.95,11.22,9.28,basic,basic,basic
430410,0.13,0.44,0.86,11.59,6.64,basic,neutral,neutral
81712,0.0,0.4,2.32,9.55,-2.83,neutral,neutral,neutral
81713,0.04,0.13,4.0,7.53,-2.9,acidic,neutral,neutral
1322932,0.02,0.07,1.32,13.03,1.7,neutral,neutral,neutral
1322937,0.0,0.75,6.09,3.5,-4.86,acidic,acidic,acidic
39821,0.16,0.6,5.71,19.38,-0.88,neutral,neutral,neutral
1110,0.35,0.67,-0.11,10.16,0.59,neutral,neutral,neutral
31153,0.31,0.43,4.1,13.92,1.99,neutral,neutral,neutral
388417,0.22,0.48,3.37,10.45,8.06,basic,basic,neutral
38208,0.09,0.45,8.05,14.06,-9.53,neutral,neutral,neutral
845604,0.0,0.69,3.78,10.67,-0.66,neutral,neutral,neutral
1297711,0.01,0.31,2.84,13.86,2.8,neutral,neutral,neutral
421551,0.0,0.1,4.65,7.01,-4.9,acidic,acidic,neutral
641194,0.36,0.68,4.09,9.32,8.18,basic,basic,neutral
395607,0.0,0.47,-1.89,8.35,-0.26,neutral,neutral,neutral
38461,0.17,0.74,4.56,,0.56,neutral,neutral,neutral
155045,0.32,0.87,1.64,,8.83,basic,basic,basic
4399,0.18,0.86,1.34,2.38,-3.39,acidic,acidic,acidic
1305654,0.04,0.26,4.44,13.14,2.7,neutral,neutral,neutral
140013,0.0,0.0,0.94,,-0.25,neutral,neutral,neutral
1294639,0.0,0.03,3.69,17.11,9.24,basic,basic,basic
1296094,0.0,0.34,1.98,5.07,-3.14,acidic,acidic,acidic
48849,0.0,0.5,-1.3,,10.53,basic,basic,basic
1364416,0.65,0.95,1.7,11.88,9.1,basic,basic,basic
1202,0.32,0.94,1.34,17.29,8.18,basic,basic,neutral
674357,0.09,0.97,2.17,,8.87,basic,basic,basic
58224,0.87,0.87,2.36,14.27,-0.8,neutral,neutral,neutral
360948,0.9,0.9,2.2,11.66,2.38,neutral,neutral,neutral
218645,0.19,0.89,6.28,,-4.63,neutral,neutral,neutral
1304002,0.07,0.58,2.32,13.93,3.13,neutral,neutral,neutral
6593,0.74,0.89,1.74,14.68,7.51,basic,basic,neutral
1324027,0.0,0.16,1.63,13.3,3.01,neutral,neutral,neutral
1318316,0.0,0.18,0.0,10.24,9.63,basic,basic,basic
1318314,0.01,0.13,-2.16,1.77,3.13,acidic,acidic,acidic
13629,0.06,0.24,-0.84,16.38,10.13,basic,basic,basic
143808,0.0,0.39,3.36,7.56,0.85,acidic,neutral,neutral
560213,0.12,0.16,1.11,18.74,6.62,basic,neutral,neutral
236019,0.31,0.59,3.64,17.83,-5.6,neutral,neutral,neutral
1305254,0.08,0.41,3.65,11.46,2.48,neutral,neutral,neutral
435217,0.01,0.06,3.22,15.26,4.71,neutral,neutral,neutral
1306871,0.02,0.13,2.73,12.05,7.97,basic,basic,neutral
506865,0.24,0.76,-4.33,,10.24,basic,basic,basic
1311248,0.0,0.06,2.72,15.59,6.5,basic,neutral,neutral
1305723,0.03,0.14,4.13,13.06,1.04,neutral,neutral,neutral
1444615,0.09,0.23,2.79,11.63,7.64,basic,basic,neutral
446279,0.17,0.73,0.91,8.0,9.17,basic,basic,basic
70784,0.74,0.95,0.01,12.45,4.85,neutral,neutral,neutral
49830,0.46,0.69,2.77,10.23,-3.86,neutral,neutral,neutral
1109,0.41,0.68,0.52,10.32,1.26,neutral,neutral,neutral
18511,0.49,0.84,3.21,19.85,1.02,neutral,neutral,neutral
840954,0.0,0.08,2.08,4.07,1.25,acidic,acidic,acidic
6914,0.49,0.93,5.34,8.89,7.95,basic,basic,neutral
368083,0.12,0.76,2.37,17.31,-4.1,neutral,neutral,neutral
336169,0.93,1.0,-8.73,3.12,10.81,zwiterionic,zwiterionic,zwiterionic
336168,1.0,1.0,-8.65,3.12,10.81,zwiterionic,zwiterionic,zwiterionic
1292825,0.0,0.25,0.61,13.95,3.76,neutral,neutral,neutral
581814,0.24,0.76,1.92,7.15,-2.98,acidic,acidic,neutral
350256,0.22,0.41,1.54,12.76,10.0,basic,basic,basic
350255,0.5,1.0,0.88,,9.46,basic,basic,basic
