NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O,369244,J01GB12
CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,146,J01MA01
OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,241,J01MA02
ClCCN(CCCl)P1(=O)OCCCN1CCCl,452472,L01AA07
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCCc5ccc(cc5)N(CCCl)CCCl,1376021,L01AA08
Cn1c(CCCC(=O)O)nc2cc(ccc12)N(CCCl)CCCl,453911,L01AA09
CS(=O)(=O)OCCCCOS(=O)(=O)C,56644,L01AB01
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(=O)(=O)C,452239,L01AB02
CS(=O)(=O)OC[C@@H](OS(=O)(=O)C)[C@@H](O)[C@H](O)[C@@H](COS(=O)(=O)C)OS(=O)(=O)C,453498,L01AB03
S=P(N1CC1)(N2CC2)N3CC3,28310,L01AC01
O=C1C=C(N2CC2)C(=O)C(=C1N3CC3)N4CC4,139949,L01AC02
COC(COC(=O)N)C1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C,139950,L01AC03
ClCCNC(=O)N(CCCl)N=O,10840,L01AD01
ClCCN(N=O)C(=O)NC1CCCCC1,10898,L01AD02
CC1CCC(CC1)NC(=O)N(CCCl)N=O,10881,L01AD03
CN(N=O)C(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1064511,L01AD04
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,561038,L01AD05
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,229629,L01AD06
CO[C@H]1O[C@H](CNC(=O)N(CCCl)N=O)[C@@H](O)[C@H](O)[C@H]1O,1377618,L01AD07
C(COCCOCC1CO1)OCCOCC2CO2,453486,L01AG01
O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,453566,L01AX01
BrCCC(=O)N1CCN(CC1)C(=O)CCBr,453722,L01AX02
CN1N=Nc2c(ncn2C1=O)C(=O)N,53686,L01AX03
CN(C)N=Nc1[nH]cnc1C(=O)N,5772,L01AX04
CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,49931,L01BA01
CN(Cc1ccc2NC(=NC(=O)c2c1)C)c3ccc(s3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,374007,L01BA03
NC1=Nc2[nH]cc(CCc3ccc(cc3)C(=O)N[C@H](CCC(=O)O)C(=O)O)c2C(=O)N1,675209,L01BA04
Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1,675697,L01BA05
O.Sc1ncnc2nc[nH]c12,674702,L01BB02
NC1=Nc2[nH]cnc2C(=S)N1,36864,L01BB03
Nc1nc(Cl)nc2c1ncn2[C@H]3C[C@H](O)[C@@H](CO)O3,467361,L01BB04
Nc1nc(F)nc2c1ncn2[C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]3O,624161,L01BB05
Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F,581569,L01BB06
COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O,675063,L01BB07
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,51182,L01BC01
FC1=CNC(=O)NC1=O,368538,L01BC02
FC1=CN(C2CCCO2)C(=O)NC1=O,24522,L01BC03
CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,454374,L01BC04
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,75901,L01BC05
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,598447,L01BC06
NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,418401,L01BC07
NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2,675080,L01BC08
FC1=CNC(=O)NC1=O,368538,L01BC52
FC1=CN(C2CCCO2)C(=O)NC1=O,24522,L01BC53
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,71516,L01CA01
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,142808,L01CA02
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)N)C1,365111,L01CA03
CCC1=CC2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,604622,L01CA04
CC[C@@]12C=CCN3CC[C@@]4([C@H]13)[C@@H](N(C)c5cc(OC)c(cc45)[C@]6(C[C@@H]7C[C@H](CN(C7)Cc8c6[nH]c9ccccc89)C(C)(F)F)C(=O)OC)[C@](O)([C@@H]2OC(=O)C)C(=O)OC,1383165,L01CA05
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,68607,L01CB01
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@H]4O[C@H](O)[C@@H](O)[C@@H]5O[C@@H](OC[C@@H]45)c6cccs6)c7cc8OCOc8cc27,699429,L01CB02
CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,87907,L01CC01
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C1C5(C)C)C,8062,L01CD01
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,9097,L01CD02
COc1cc2c(CCN[C@]23CS[C@H]4[C@H]5[C@@H]6N(C)[C@@H](Cc7cc(C)c(OC)c(O)c67)[C@H](O)N5[C@@H](COC3=O)c8c9OCOc9c(C)c(OC(=O)C)c48)cc1O,493099,L01CX01
CC(C)[C@H]1NC(=O)[C@@H](NC(=O)C2=C(N)C(=O)C(=C3Oc4c(C)ccc(C(=O)N[C@H]5[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]6CCCN6C(=O)[C@H](NC5=O)C(C)C)c4N=C23)C)[C@@H](C)OC(=O)[C@H](C(C)C)N(C)C(=O)CN(C)C(=O)[C@@H]7CCCN7C1=O,442943,L01DA01
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,78759,L01DB01
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C,336913,L01DB02
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,699393,L01DB03
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)cccc7C(=O)c6cc5[C@H]1C(=O)OC,462845,L01DB04
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)c6ccccc6)\C,1078604,L01DB05
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)C,158277,L01DB06
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,4504,L01DB07
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O[C@H]6CCCCO6)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,822257,L01DB08
CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,624185,L01DB09
C[C@@H](O)[C@@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6ncc(s6)C(=O)NCCC[S+](C)C,484977,L01DC01
CO[C@@H]([C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]6C[C@@H](O[C@@H]7C[C@@H](O)[C@@H](O[C@@H]8C[C@](C)(O)[C@H](O)[C@@H](C)O8)[C@@H](C)O7)[C@H](O)[C@@H](C)O6)C(=O)[C@@H](O)[C@@H](C)O,699405,L01DC02
CO[C@]12[C@H]3N[C@H]3CN1C4=C([C@H]2COC(=O)N)C(=O)C(=C(C)C4=O)N,13590,L01DC03
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,675703,L01DC04
CNNCc1ccc(cc1)C(=O)NC(C)C,266225,L01XB01
COC(=O)CCC(=O)CN,624125,L01XD03
NCC(=O)CCC(=O)O,20917,L01XD04
Oc1cccc(c1)c2c3CCc(n3)c(c4cccc(O)c4)c5ccc([nH]5)c(c6C=Cc([nH]6)c(c7cccc(O)c7)c8ccc2n8)c9cccc(O)c9,348717,L01XD05
Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,21393,L01XD06
CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,88797,L01XE01
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,88232,L01XE02
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,14785,L01XE03
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,13048,L01XE04
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,276734,L01XE05
Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,361469,L01XE06
CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,14805,L01XE07
Cc1cn(cn1)c2cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)cc(c2)C(F)(F)F,426660,L01XE08
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OC(=O)C(C)(CO)CO,675133,L01XE09
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(/C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OCCO,1248731,L01XE10
CN(c1ccc2c(C)n(C)nc2c1)c3ccnc(Nc4ccc(C)c(c4)S(=O)(=O)N)n3,489525,L01XE11
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4ccccc24,2580,L01XX01
CN(C)c1nc(nc(n1)N(C)C)N(C)C,386327,L01XX03
NC(=O)NO,4730,L01XX05
OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c3ccccc13,706025,L01XX07
OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CNC=Nc23,453578,L01XX08
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,25047,L01XX09
CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2,3784,L01XX10
C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2O,453536,L01XX11
C\C(=C/C=C/C(=C/C(=O)O)/C)\C=C\C1=C(C)CCCC1(C)C,2208,L01XX14
C\C(=N/NC(=N)N)\C=N\NC(=N)N,365276,L01XX16
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,7501,L01XX17
NC(=O)c1csc(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,176796,L01XX18
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OC(=O)N6CCC(CC6)N7CCCCC7)cc15)[C@@](O)(CC)C(=O)OC4,5985,L01XX19
C\C(=C\C=C\C(=C\C(=O)O)\C)\C=C\C1=C(C)CCCC1(C)C,33216,L01XX22
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,504310,L01XX23
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,119498,L01XX25
O=[As]O[As]=O,674929,L01XX27
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O,187372,L01XX32
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,18694,L01XX33
Clc1ccc2N=C3NC(=O)CN3Cc2c1Cl,42290,L01XX35
ONC(=O)CCCCCCC(=O)Nc1ccccc1,11305,L01XX38
C\C=C\1/NC(=O)[C@@H](CS)NC(=O)[C@H](CC(=O)C[C@H](OC(=O)[C@@H](NC1=O)C(C)C)\C=C\CCS)C(C)C,685334,L01XX39
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,860,L02AA01
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,31241,L02AA03
CC\C(=C(\CC)/c1ccc(OP(=O)(O)O)cc1)\c2ccc(OP(=O)(O)O)cc2,674549,L02AA04
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C,675090,L02AB01
C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(=O)C)C(=O)C)[C@@]4(C)CCC(=O)C=C14,34608,L02AB02
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5cnc[nH]5)NC(=O)[C@@H]6CCC(=O)N6,1383264,L02AE01
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5c[nH]cn5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,674726,L02AE02
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,674665,M03BB52
Clc1ccc2OC(=O)Nc2c1,315123,M03BB53
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,674665,M03BB72
Clc1ccc2OC(=O)Nc2c1,315123,M03BB73
CN(C)CCOC(c1ccccc1)c2ccccc2C.OC(=O)CC(O)(CC(=O)O)C(=O)O,674346,M03BC01
CN(C)CCOC(c1ccccc1)c2ccccc2C,77779,M03BC51
NCC(CC(=O)O)c1ccc(Cl)cc1,32869,M03BX01
Clc1ccc2nsnc2c1NC3=NCCN3,140117,M03BX02
OC(CCN1CCCCC1)(c2ccccc2)c3ccccc3,418450,M03BX03
CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,611591,M03BX04
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc3CCC(NC(=O)C)C4=CC(=O)C(=CC=C4c3c1OC)SC,1086104,M03BX05
Cc1ccccc1OCC(O)CO,380430,M03BX06
CN1C(=O)CN=C(C2=CCCCC2)c3cc(Cl)ccc13,1377797,M03BX07
CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,28119,M03BX08
CCc1ccc(cc1)C(=O)C(C)CN2CCCCC2,1243552,M03BX09
Cl.OC(CNc1ccccn1)c2ccccc2,1318050,M03BX30
[O-][N+](=O)c1ccc(cc1)c2oc(\C=N\N3CC(=O)NC3=O)cc2,675239,M03CA01
O=C1N=CN=C2NNC=C12,395607,M04AA01
Sc1[nH]cnc2nncc12,193277,M04AA02
CC(C)COc1ccc(cc1C#N)c2nc(C)c(s2)C(=O)O,647206,M04AA03
O=C1N=CN=C2NNC=C12,395607,M04AA51
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,77474,M04AB01
[O-][S+](CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3)c4ccccc4,60232,M04AB02
CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3,374182,M04AB03
Brc1ccc2C(=O)C(C(=O)c2c1)c3ccccc3,1376595,M04AB04
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,14440,M04AC01
OC(=O)c1cc(nc2ccccc12)c3ccccc3,252029,M04AC02
CC(O)(P(=O)(O)O)P(=O)(O)O,70675,M05BA01
OP(=O)(O)C(Cl)(Cl)P(=O)(O)O,10423,M05BA02
NCCC(O)(P(=O)(O)O)P(=O)(O)O,60401,M05BA03
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,70674,M05BA04
OP(=O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O,299299,M05BA05
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,110435,M05BA06
OC(Cc1cccnc1)(P(=O)(O)O)P(=O)(O)O,83772,M05BA07
OC(Cn1ccnc1)(P(=O)(O)O)P(=O)(O)O,83838,M05BA08
CC(C)Oc1ccc2C(=O)C(=COc2c1)c3ccccc3,273921,M05BX01
COc1ccc2nccc([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)c2c1,371643,M09AA72
[Na+].CC(=O)N[C@@H]1C[C@H](O)[C@@H](CO)O[C@H]1O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2C(=O)[O-],1377278,M09AX01
CCOCC,17033,N01AA01
C=COC=C,1378153,N01AA02
FC(F)(F)C(Cl)Br,85649,N01AB01
ClC(Cl)Cl,67839,N01AB02
FC(F)OC(F)(F)C(F)Cl,238429,N01AB04
ClC=C(Cl)Cl,16971,N01AB05
FC(F)OC(Cl)C(F)(F)F,238127,N01AB06
FC(F)OC(F)C(F)(F)F,674684,N01AB07
FCOC(C(F)(F)F)C(F)(F)F,674645,N01AB08
CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O,2216,N01AF01
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,2367,N01AF02
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2166,N01AF03
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,19915,N01AH01
CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)c3ccccc3)C1=O,27190,N01AH02
CCC(=O)N(c1ccccc1)C2(COC)CCN(CCc3cccs3)CC2,27638,N01AH03
CCOC(=O)C1(CCN(CCC(O)c2ccccc2)CC1)c3ccccc3,1377655,N01AH04
CCOC(=O)C1(CCN(CCc2ccc(N)cc2)CC1)c3ccccc3,675298,N01AH05
CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC,111871,N01AH06
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,19915,N01AH51
CNC1(CCCCC1=O)c2ccccc2Cl,38833,N01AX03
CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,1377615,N01AX04
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,320240,N01AX05
CCOC(=O)c1cncn1[C@H](C)c2ccccc2,29090,N01AX07
CC(C)c1cccc(C(C)C)c1O,11819,N01AX10
[Na+].OCCCC(=O)[O-],674633,N01AX11
[O-][N+]#N,696929,N01AX13
CN[C@@]1(CCCCC1=O)c2ccccc2Cl,390556,N01AX14
[Xe],699152,N01AX15
[O-][N+]#N,696929,N01AX63
CC(C)CNCCOC(=O)c1cccc(N)c1,1383399,N01BA01
CCN(CC)CCOC(=O)c1ccc(N)cc1,16581,N01BA02
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,32027,N01BA03
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,652997,N01BA04
CCOC(=O)c1ccc(N)cc1,16735,N01BA05
CCN(CC)CCOC(=O)c1ccc(N)cc1,16581,N01BA52
CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,150882,N01BB01
CCN(CC)CC(=O)Nc1c(C)cccc1C,6723,N01BB02
CN1CCCCC1C(=O)Nc2c(C)cccc2C,147981,N01BB03
CCCNC(C)C(=O)Nc1ccccc1C,208749,N01BB04
CCCCNCC(=O)Nc1c(C)cccc1Cl,1376508,N01BB05
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,147956,N01BB06
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,6883,N01BB07
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,150423,N01BB08
CCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,618203,N01BB09
CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,675144,N01BB10
CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,150882,N01BB51
CCN(CC)CC(=O)Nc1c(C)cccc1C,6723,N01BB52
CN1CCCCC1C(=O)Nc2c(C)cccc2C,147981,N01BB53
CCCNC(C)C(=O)Nc1ccccc1C,208749,N01BB54
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,6883,N01BB57
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,150423,N01BB58
COC(=O)[C@@H]1C2CCC(C[C@@H]1C(=O)Oc3ccccc3)N2C,198461,N01BC01
CCCl,67784,N01BX01
CCCCOc1ccc(cc1)C(=O)CCN2CCCCC2,675168,N01BX02
Oc1ccccc1,13456,N01BX03
COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,91783,N01BX04
CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,6005,N02AA01
CN1CC[C@@]23[C@H]4CCC(=O)[C@@H]2Oc5c(O)ccc(C[C@@H]14)c35,419580,N02AA03
CN1CC[C@]23[C@H]4Oc5c(OC(=O)c6cccnc6)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(=O)c7cccnc7)c35,1379121,N02AA04
COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,27624,N02AA05
COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,454306,N02AA08
Cl.CN1CC[C@]23[C@H]4Oc5c(OC(=O)C)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(=O)C)c35,1378897,N07BC06
CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,6005,N02AA51
COc1ccc2C[C@H]3N(C)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,27624,N02AA55
COc1ccc2C[C@@H]3[C@@H]4CC[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,454306,N02AA58
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,6167,N02AA59
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,6167,N02AA79
CCC(=O)C1(CCN(C)CC1)c2cccc(O)c2,66158,N02AB01
Cl.CCOC(=O)C1(CCN(C)CC1)c2ccccc2,547402,N02AB02
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,19915,N02AB03
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,22528,N02AB52
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,22528,N02AB72
NC(=O)C1(CCN(CCC(C#N)(c2ccccc2)c3ccccc3)CC1)N4CCCCC4,567161,N02AC03
Cl.CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,699455,N02AC04
CCC(=O)N1C(=O)N(C2CCN(CCC(C#N)(c3ccccc3)c4ccccc4)CC2)c5ccccc15,1376419,N02AC05
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,27576,N02AC52
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC=C(C)C,16117,N02AD01
CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc4ccccc4,65590,N02AD02
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,556608,N02AE01
